code,name,price,change_pct,sector,limit_up_days,first_time,last_time,open_count,date,source
000737,北方铜业,20.57,10.0,工业金属,2,111224,111224,0,20260129,akshare_em
002440,闰土股份,11.83,10.04651165008545,化学制品,2,112233,143448,4,20260129,akshare_em
000878,云南铜业,29.47,10.003732681274414,工业金属,2,130006,140206,2,20260129,akshare_em
000630,铜陵有色,9.19,10.059880256652832,工业金属,2,130112,133230,1,20260129,akshare_em
002259,升达林业,5.69,10.058026313781738,燃气Ⅱ,1,130206,130206,0,20260129,akshare_em
001386,马可波罗,25.7,10.017123222351074,家居用品,1,130242,130242,0,20260129,akshare_em
002207,准油股份,11.18,10.039369583129883,油服工程,2,130254,130254,0,20260129,akshare_em
603619,中曼石油,37.27,10.005903244018555,油服工程,2,130357,143142,8,20260129,akshare_em
603162,海通发展,14.36,10.038313865661621,航运港口,1,130741,132411,4,20260129,akshare_em
300164,通源石油,13.24,20.036264419555664,油服工程,2,130833,132212,5,20260129,akshare_em
600273,嘉化能源,12.16,10.045248985290527,化学制品,1,131001,131001,0,20260129,akshare_em
000554,泰山石油,8.93,9.975369453430176,炼化及贸,1,131303,144824,7,20260129,akshare_em
600785,新华百货,22.99,10.0,一般零售,1,131431,131431,0,20260129,akshare_em
603599,广信股份,15.5,10.007097244262695,农化制品,1,132351,142442,13,20260129,akshare_em
000995,皇台酒业,14.48,10.030394554138184,白酒Ⅱ,1,132630,132630,0,20260129,akshare_em
000799,酒鬼酒,56.85,10.003870010375977,白酒Ⅱ,1,133409,134500,3,20260129,akshare_em
600339,中油工程,4.3,9.974424362182617,油服工程,1,134052,134322,1,20260129,akshare_em
600759,洲际油气,5.69,10.058026313781738,油气开采,2,134348,134348,0,20260129,akshare_em
300780,德恩精工,32.71,19.99266242980957,通用设备,1,134521,134521,0,20260129,akshare_em
603919,金徽酒,21.54,10.010213851928711,白酒Ⅱ,1,135338,135541,2,20260129,akshare_em
600702,舍得酒业,59.49,10.003698348999023,白酒Ⅱ,1,140101,141810,3,20260129,akshare_em
600779,水井坊,41.99,10.00786018371582,白酒Ⅱ,1,140121,140121,0,20260129,akshare_em
000568,泸州老窖,124.23,9.996458053588867,白酒Ⅱ,1,140457,140457,0,20260129,akshare_em
600199,金种子酒,10.3,10.04273509979248,白酒Ⅱ,1,140652,140652,0,20260129,akshare_em
601579,会稽山,22.98,10.00478744506836,非白酒,1,140945,141648,2,20260129,akshare_em
000596,古井贡酒,138.58,10.001587867736816,白酒Ⅱ,1,142633,143636,2,20260129,akshare_em
600809,山西汾酒,177.42,10.000619888305664,白酒Ⅱ,1,143424,144209,4,20260129,akshare_em
600722,金牛化工,8.61,9.961685180664062,化学原料,1,143810,145310,3,20260129,akshare_em
603980,吉华集团,6.44,10.085470199584961,化学制品,1,144340,150000,1,20260129,akshare_em
000858,五 粮 液,110.77,10.0,白酒Ⅱ,1,144439,144439,0,20260129,akshare_em
600559,老白干酒,17.16,10.0,白酒Ⅱ,1,144505,144947,1,20260129,akshare_em
603198,迎驾贡酒,42.63,10.012903213500977,白酒Ⅱ,1,144615,145021,2,20260129,akshare_em
603369,今世缘,35.44,9.993792533874512,白酒Ⅱ,1,144656,144656,0,20260129,akshare_em
603589,口子窖,31.34,10.003510475158691,白酒Ⅱ,1,144706,145009,1,20260129,akshare_em
600059,古越龙山,10.89,10.0,非白酒,1,144805,145402,4,20260129,akshare_em
002646,天佑德酒,9.81,9.977578163146973,白酒Ⅱ,1,145315,145315,0,20260129,akshare_em
600197,伊力特,14.77,9.977662086486816,白酒Ⅱ,1,145339,145339,0,20260129,akshare_em
002304,洋河股份,59.82,10.003677368164062,白酒Ⅱ,1,145503,145503,0,20260129,akshare_em
