code,name,price,change_pct,sector,limit_up_days,first_time,last_time,open_count,date,source
600871,石化油服,2.94,10.112359046936035,油服工程,1,100213,100213,0,20260128,akshare_em
601212,白银有色,13.81,10.039840698242188,工业金属,7,100220,100656,2,20260128,akshare_em
000751,锌业股份,7.11,10.061920166015625,工业金属,1,100639,101312,2,20260128,akshare_em
600531,豫光金铅,22.54,10.00487995147705,工业金属,4,101619,103346,8,20260128,akshare_em
002721,金一文化,3.95,10.027854919433594,饰品,1,101648,101648,0,20260128,akshare_em
002160,常铝股份,6.77,10.081300735473633,工业金属,1,101915,102415,3,20260128,akshare_em
000573,粤宏远Ａ,4.85,9.977324485778809,房地产开,1,101918,112339,2,20260128,akshare_em
603077,和邦生物,2.82,10.15625,农化制品,1,103122,103249,1,20260128,akshare_em
002578,闽发铝业,5.1,9.913793563842773,工业金属,1,103727,111242,3,20260128,akshare_em
601600,中国铝业,14.6,10.022607803344727,工业金属,1,103727,112124,9,20260128,akshare_em
000758,中色股份,9.0,10.024450302124023,工业金属,1,104003,134221,9,20260128,akshare_em
600170,上海建工,3.18,10.034602165222168,房屋建设,1,104430,104430,0,20260128,akshare_em
002724,海洋王,7.67,10.043041229248047,照明设备,1,105830,105830,0,20260128,akshare_em
300139,晓程科技,70.6,20.006799697875977,贵金属,1,105912,110403,2,20260128,akshare_em
301500,飞南资源,21.11,20.011369705200195,环境治理,1,110218,110218,0,20260128,akshare_em
001360,南矿集团,29.58,10.003718376159668,专用设备,1,110533,110533,0,20260128,akshare_em
000962,东方钽业,43.02,9.997443199157715,小金属,1,110615,110615,0,20260128,akshare_em
603619,中曼石油,33.88,10.0,油服工程,1,110842,145024,6,20260128,akshare_em
000630,铜陵有色,8.35,10.013175010681152,工业金属,1,111136,111136,0,20260128,akshare_em
600987,航民股份,8.02,10.013717651367188,纺织制造,1,111147,111147,0,20260128,akshare_em
002114,罗平锌电,11.42,10.019268035888672,工业金属,1,111439,111439,0,20260128,akshare_em
300164,通源石油,11.03,20.02176284790039,油服工程,1,111542,140318,5,20260128,akshare_em
603132,金徽股份,22.18,10.019841194152832,工业金属,3,111611,144144,3,20260128,akshare_em
002207,准油股份,10.16,9.956709861755371,油服工程,1,111839,131509,1,20260128,akshare_em
605599,菜百股份,21.71,9.979736328125,饰品,1,112130,130145,2,20260128,akshare_em
603256,宏和科技,52.03,10.0,玻璃玻纤,1,112430,112430,0,20260128,akshare_em
000737,北方铜业,18.7,10.0,工业金属,1,112433,135018,13,20260128,akshare_em
002237,恒邦股份,21.42,10.01540756225586,贵金属,1,112621,133957,6,20260128,akshare_em
600869,远东股份,12.67,9.982638359069824,电网设备,1,130028,130028,0,20260128,akshare_em
000807,云铝股份,36.33,9.990917205810547,工业金属,1,130051,134524,13,20260128,akshare_em
002080,中材科技,42.93,9.992313385009766,玻璃玻纤,1,130112,144424,10,20260128,akshare_em
601702,华峰铝业,26.07,10.0,工业金属,1,130135,130135,0,20260128,akshare_em
600490,鹏欣资源,11.18,10.039369583129883,工业金属,1,130238,145508,10,20260128,akshare_em
601068,中铝国际,6.64,9.933774948120117,专业工程,1,130256,130256,0,20260128,akshare_em
600489,中金黄金,37.71,10.005833625793457,贵金属,1,130431,135722,8,20260128,akshare_em
002667,威领股份,21.59,9.98471736907959,专用设备,1,130733,144909,12,20260128,akshare_em
603680,今创集团,17.37,10.006333351135254,轨交设备,1,134027,134027,0,20260128,akshare_em
600219,南山铝业,7.85,9.943977355957031,工业金属,1,134639,145527,9,20260128,akshare_em
002716,湖南白银,19.4,9.977324485778809,贵金属,1,135100,135100,0,20260128,akshare_em
002532,天山铝业,20.72,9.978768348693848,工业金属,1,135212,144233,8,20260128,akshare_em
600740,山西焦化,4.4,10.0,焦炭Ⅱ,1,135630,135630,0,20260128,akshare_em
601015,陕西黑猫,4.32,9.923664093017578,焦炭Ⅱ,1,135900,140954,2,20260128,akshare_em
603601,再升科技,11.77,10.0,专业工程,1,135911,135911,0,20260128,akshare_em
301177,迪阿股份,38.76,20.0,饰品,1,140321,140321,0,20260128,akshare_em
600459,贵研铂业,26.6,10.008271217346191,小金属,1,140454,145636,12,20260128,akshare_em
601799,星宇股份,131.67,10.0,汽车零部,1,140731,144404,5,20260128,akshare_em
000603,盛达资源,67.28,10.006540298461914,贵金属,1,143009,145045,2,20260128,akshare_em
600961,株冶集团,25.16,10.013117790222168,工业金属,1,143055,144925,2,20260128,akshare_em
000878,云南铜业,26.79,10.020533561706543,工业金属,1,143151,145251,4,20260128,akshare_em
600988,赤峰黄金,46.86,10.0,贵金属,1,143411,144246,1,20260128,akshare_em
002342,巨力索具,14.53,9.992429733276367,通用设备,1,143412,143412,0,20260128,akshare_em
600262,北方股份,35.22,9.993753433227539,专用设备,1,143814,143814,0,20260128,akshare_em
002842,翔鹭钨业,28.84,9.992372512817383,小金属,1,145315,145315,0,20260128,akshare_em
600759,洲际油气,5.17,10.0,油气开采,1,145322,145322,0,20260128,akshare_em
