stock_code,date,time_point,volume_ratio,cumulative_volume,is_limit_up
603978.SH,20260313,09:45,12.177157163977206,92045,False
600731.SH,20260313,09:45,2.6006384361140147,23015,False
603990.SH,20260313,09:45,4.734658085529509,30236,False
605377.SH,20260313,09:45,1.9188026450784126,25038,False
603421.SH,20260313,09:45,6.092003263973888,209041,False
605303.SH,20260313,09:45,0.0,0,False
600654.SH,20260313,09:45,2.721261000436571,74020,False
603869.SH,20260313,09:45,0.0,0,False
600620.SH,20260313,09:45,0.0,0,False
605266.SH,20260313,09:45,0.0,0,False
601996.SH,20260313,09:45,0.0,0,False
603530.SH,20260313,09:45,2.6977246584182026,19231,False
603881.SH,20260313,09:45,3.1791960394970924,120762,False
603983.SH,20260313,09:45,0.0,0,False
603029.SH,20260313,09:45,2.899646218378057,5850,False
688359.SH,20260313,09:45,1.8260244428468728,3302,False
600756.SH,20260313,09:45,1.7512797269017297,12992,False
600722.SH,20260313,09:45,7.1356931392067855,736133,True
600339.SH,20260313,09:45,3.2037677698960465,424100,False
601808.SH,20260313,09:45,2.2264017994380083,87760,False
603259.SH,20260313,09:45,1.9199958561240518,33360,False
688129.SH,20260313,09:45,0.0,0,False
603636.SH,20260313,09:45,2.995150301291531,15216,False
600526.SH,20260313,09:45,0.0,0,False
600897.SH,20260313,09:45,0.0,0,False
600149.SH,20260313,09:45,6.069298542501568,175963,False
600552.SH,20260313,09:45,3.4354591961538516,64955,False
605188.SH,20260313,09:45,0.0,0,False
600995.SH,20260313,09:45,4.964560090913775,209583,False
605016.SH,20260313,09:45,3.26258680024004,6660,False
600909.SH,20260313,09:45,2.8145246624723668,106594,False
688981.SH,20260313,09:45,2.0807264666976515,42195,False
601238.SH,20260313,09:45,2.310296664618135,25845,False
601118.SH,20260313,09:45,4.610814886026655,377576,False
688710.SH,20260313,09:45,1.740690652491196,1625,False
600798.SH,20260313,09:45,1.6400314383023318,61348,False
600383.SH,20260313,09:45,9.814381274234853,431008,False
601577.SH,20260313,09:45,2.471910112359551,27687,False
605336.SH,20260313,09:45,0.0,0,False
600770.SH,20260313,09:45,3.159576945624503,49180,False
600704.SH,20260313,09:45,2.275804162384549,102861,False
603939.SH,20260313,09:45,4.0495556274184015,22697,False
603093.SH,20260313,09:45,7.504620147708339,82536,False
603488.SH,20260313,09:45,2.2629962929876566,13331,False
601958.SH,20260313,09:45,3.739489725225158,112542,False
600269.SH,20260313,09:45,2.0691793915212893,27940,False
603191.SH,20260313,09:45,5.013715195713809,69342,False
600606.SH,20260313,09:45,7.464572707986881,415990,False
601086.SH,20260313,09:45,0.0,0,False
688295.SH,20260313,09:45,16.214598265818367,241604,False
603516.SH,20260313,09:45,2.6813339688019266,7806,False
688612.SH,20260313,09:45,2.8882174476823903,5819,False
688209.SH,20260313,09:45,2.480346757611774,8791,False
600281.SH,20260313,09:45,4.629587377654027,69750,False
603179.SH,20260313,09:45,2.6175531182394467,14731,False
603395.SH,20260313,09:45,10.778564810663797,54096,False
600019.SH,20260313,09:45,3.3549941380657917,319256,False
688091.SH,20260313,09:45,1.2148848671219679,2884,False
601699.SH,20260313,09:45,2.3154939628074085,104646,False
600476.SH,20260313,09:45,0.0,0,False
603766.SH,20260313,09:45,2.5841016448964638,39141,False
688079.SH,20260313,09:45,3.6322580356490337,30442,False
603309.SH,20260313,09:45,0.0,0,False
603712.SH,20260313,09:45,2.0506563874412547,14623,False
688416.SH,20260313,09:45,2.1862902341035784,5231,False
600085.SH,20260313,09:45,2.465440573908137,6882,False
601368.SH,20260313,09:45,0.0,0,False
688560.SH,20260313,09:45,0.0,0,False
600859.SH,20260313,09:45,3.4366810360418123,26129,False
600187.SH,20260313,09:45,0.0,0,False
603610.SH,20260313,09:45,1.0650156983102268,6038,False
600500.SH,20260313,09:45,3.2702046065356436,182199,False
688588.SH,20260313,09:45,0.0,0,False
688193.SH,20260313,09:45,0.0,0,False
603297.SH,20260313,09:45,2.567095198397028,2194,False
601279.SH,20260313,09:45,0.0,0,False
603701.SH,20260313,09:45,5.7292246179175095,31667,False
601616.SH,20260313,09:45,2.527208430163088,219698,False
600096.SH,20260313,09:45,5.616965110966622,353004,False
603386.SH,20260313,09:45,2.4464896641449427,12693,False
688499.SH,20260313,09:45,2.5638108382837053,6873,False
688082.SH,20260313,09:45,2.27181842745204,3153,False
600513.SH,20260313,09:45,1.5816589966607033,15814,False
600108.SH,20260313,09:45,4.004679757259244,1040415,False
688180.SH,20260313,09:45,2.544037615016453,21521,False
601788.SH,20260313,09:45,2.9330986758614084,24499,False
603284.SH,20260313,09:45,2.899902233586523,3856,False
600567.SH,20260313,09:45,3.9054630805698376,296218,False
688168.SH,20260313,09:45,0.0,0,False
688573.SH,20260313,09:45,0.0,0,False
603677.SH,20260313,09:45,0.0,0,False
688507.SH,20260313,09:45,3.0818368477658638,3546,False
605155.SH,20260313,09:45,0.0,0,False
603218.SH,20260313,09:45,4.4159075288397975,84086,False
600378.SH,20260313,09:45,2.1545448993076186,9701,False
600763.SH,20260313,09:45,2.073972221540174,12670,False
600717.SH,20260313,09:45,2.7145953391726625,43602,False
603080.SH,20260313,09:45,1.6701600122693114,6534,False
688318.SH,20260313,09:45,2.376324282927007,3258,False
600390.SH,20260313,09:45,3.720101288500769,79736,False
688777.SH,20260313,09:45,3.64023331117449,33951,False
603068.SH,20260313,09:45,0.0,0,False
603505.SH,20260313,09:45,2.8554109173850057,27792,False
601009.SH,20260313,09:45,1.6816807463711445,43195,False
688601.SH,20260313,09:45,2.020446852898657,11670,False
600689.SH,20260313,09:45,0.0,0,False
600292.SH,20260313,09:45,2.3726145695634644,29054,False
600661.SH,20260313,09:45,0.0,0,False
603182.SH,20260313,09:45,0.0,0,False
603599.SH,20260313,09:45,5.002515774193362,86498,False
600615.SH,20260313,09:45,0.0,0,False
603828.SH,20260313,09:45,0.0,0,False
688286.SH,20260313,09:45,2.4708828556664146,2331,False
600750.SH,20260313,09:45,2.304369794468078,7069,False
600724.SH,20260313,09:45,0.0,0,False
603919.SH,20260313,09:45,5.104248634266467,22541,False
601138.SH,20260313,09:45,2.7007301763472302,217421,False
603985.SH,20260313,09:45,3.273996344176872,50084,False
603536.SH,20260313,09:45,0.0,0,False
601990.SH,20260313,09:45,2.606785972847392,26915,False
688229.SH,20260313,09:45,2.86373278821306,9281,False
603887.SH,20260313,09:45,4.359806498512891,119798,False
603159.SH,20260313,09:45,0.0,0,False
688646.SH,20260313,09:45,0.0,0,False
605288.SH,20260313,09:45,0.0,0,False
600249.SH,20260313,09:45,0.0,0,False
600626.SH,20260313,09:45,0.0,0,False
688059.SH,20260313,09:45,6.091189304711745,14500,False
603329.SH,20260313,09:45,0.0,0,False
600993.SH,20260313,09:45,0.0,0,False
600039.SH,20260313,09:45,1.6575547349653128,22068,False
600422.SH,20260313,09:45,0.0,0,False
600456.SH,20260313,09:45,3.043931346223453,22601,False
600520.SH,20260313,09:45,1.984985591307061,6759,False
688819.SH,20260313,09:45,5.233525762612869,22177,False
600879.SH,20260313,09:45,2.51626311309393,261872,False
601727.SH,20260313,09:45,1.7818817638951359,385024,False
605166.SH,20260313,09:45,2.234973331737228,10502,False
603630.SH,20260313,09:45,0.0,0,False
600980.SH,20260313,09:45,2.4046957161090985,7277,False
600968.SH,20260313,09:45,2.6612416000588164,293199,False
605003.SH,20260313,09:45,0.0,0,False
603755.SH,20260313,09:45,0.0,0,False
605077.SH,20260313,09:45,0.0,0,False
603721.SH,20260313,09:45,0.0,0,False
601636.SH,20260313,09:45,1.6633163681720655,49140,False
688425.SH,20260313,09:45,5.339803476440969,151745,False
688553.SH,20260313,09:45,0.0,0,False
688148.SH,20260313,09:45,3.159741542638183,28748,False
603657.SH,20260313,09:45,0.0,0,False
603238.SH,20260313,09:45,0.0,0,False
600128.SH,20260313,09:45,0.0,0,False
600533.SH,20260313,09:45,0.0,0,False
600882.SH,20260313,09:45,4.291781606819028,9082,False
600547.SH,20260313,09:45,2.169528101352659,62935,False
688338.SH,20260313,09:45,0.0,0,False
601881.SH,20260313,09:45,2.0913377688779793,36423,False
688757.SH,20260313,09:45,0.0,0,False
605305.SH,20260313,09:45,9.73613482812384,65568,False
603048.SH,20260313,09:45,0.0,0,False
600743.SH,20260313,09:45,0.0,0,False
600358.SH,20260313,09:45,0.0,0,False
601869.SH,20260313,09:45,3.0412263435125415,34570,False
605399.SH,20260313,09:45,1.738797510192239,14533,False
600737.SH,20260313,09:45,2.4665615701724835,35967,False
600641.SH,20260313,09:45,4.648162527265047,70563,False
600635.SH,20260313,09:45,2.582248184527463,200890,False
603808.SH,20260313,09:45,0.0,0,False
688621.SH,20260313,09:45,3.2306268730923806,2924,False
603551.SH,20260313,09:45,0.0,0,False
688655.SH,20260313,09:45,3.6292349693915593,37720,False
688575.SH,20260313,09:45,1.8707492112859836,5233,False
601766.SH,20260313,09:45,4.207194043526815,424486,False
688501.SH,20260313,09:45,0.0,0,False
600192.SH,20260313,09:45,5.225691709395358,65927,False
600589.SH,20260313,09:45,3.5661932925634168,637060,False
600838.SH,20260313,09:45,1.7487681846377119,7471,False
603605.SH,20260313,09:45,1.843416043663716,2512,False
600515.SH,20260313,09:45,2.1999128378963597,120013,False
688186.SH,20260313,09:45,1.8562385958113325,22991,False
603699.SH,20260313,09:45,1.4486132610653029,8165,False
603282.SH,20260313,09:45,0.0,0,False
600561.SH,20260313,09:45,0.0,0,False
603380.SH,20260313,09:45,0.0,0,False
688084.SH,20260313,09:45,2.046898017339226,2119,False
600463.SH,20260313,09:45,0.0,0,False
600078.SH,20260313,09:45,9.357016943497594,314105,False
603368.SH,20260313,09:45,0.0,0,False
603773.SH,20260313,09:45,3.3581279692301087,37172,False
603707.SH,20260313,09:45,2.143148887298256,13249,False
688018.SH,20260313,09:45,2.1741202767779364,3307,False
688403.SH,20260313,09:45,2.9170311311142267,57651,False
600667.SH,20260313,09:45,2.597542964052494,256312,False
601939.SH,20260313,09:45,1.5101106204869095,96006,False
600208.SH,20260313,09:45,1.9638427652473291,100250,False
600613.SH,20260313,09:45,0.0,0,False
688280.SH,20260313,09:45,1.8886151134898748,34722,False
605255.SH,20260313,09:45,2.236780811734972,2821,False
603118.SH,20260313,09:45,3.0593667642257474,73511,False
688607.SH,20260313,09:45,2.3598013102008495,3278,False
603577.SH,20260313,09:45,2.8158509435900947,25692,False
688268.SH,20260313,09:45,8.609158964561189,53059,False
600396.SH,20260313,09:45,5.12406344772623,563542,False
601179.SH,20260313,09:45,2.6090457879413216,723203,False
600765.SH,20260313,09:45,4.336062826466578,106244,False
603958.SH,20260313,09:45,5.5515186868975075,32833,False
600711.SH,20260313,09:45,2.030494359760199,126410,False
688382.SH,20260313,09:45,2.2913990073249524,23966,False
688799.SH,20260313,09:45,0.0,0,False
603086.SH,20260313,09:45,5.760038244676292,91571,False
600287.SH,20260313,09:45,0.0,0,False
688660.SH,20260313,09:45,7.089417003056946,149786,False
601068.SH,20260313,09:45,8.80460116447036,186285,False
600674.SH,20260313,09:45,2.3404063775399493,81566,False
603197.SH,20260313,09:45,0.0,0,False
600600.SH,20260313,09:45,5.1394358002214755,17114,False
688293.SH,20260313,09:45,0.0,0,False
600776.SH,20260313,09:45,2.216271640754725,30882,False
600319.SH,20260313,09:45,6.268906707012108,93850,False
600702.SH,20260313,09:45,6.1575392119678725,16032,False
601599.SH,20260313,09:45,4.797610301930094,98775,False
688391.SH,20260313,09:45,0.0,0,False
603095.SH,20260313,09:45,0.0,0,False
601828.SH,20260313,09:45,0.0,0,False
688716.SH,20260313,09:45,3.2878387526477844,3764,False
603009.SH,20260313,09:45,3.094469526580037,21102,False
688379.SH,20260313,09:45,1.6754759637022074,4002,False
603466.SH,20260313,09:45,3.1292080033532885,79040,False
600506.SH,20260313,09:45,1.7760124831548336,10955,False
688195.SH,20260313,09:45,4.506531779195074,25614,False
603291.SH,20260313,09:45,2.4550674507090973,11090,False
600572.SH,20260313,09:45,2.269558180969866,53325,False
600169.SH,20260313,09:45,0.0,0,False
688566.SH,20260313,09:45,2.5838805377291743,5204,False
603279.SH,20260313,09:45,3.3048443960160174,21572,False
603662.SH,20260313,09:45,1.6272680757271618,2584,False
688109.SH,20260313,09:45,1.4296559472837145,1177,False
688512.SH,20260313,09:45,2.6953235927819543,27881,False
603616.SH,20260313,09:45,3.243518169470025,54206,False
601677.SH,20260313,09:45,3.3198482285969524,71353,False
600929.SH,20260313,09:45,2.2640716273991357,30430,False
688410.SH,20260313,09:45,3.0051785666371513,11200,False
601218.SH,20260313,09:45,4.5679927127427495,298379,True
600498.SH,20260313,09:45,2.537060665233705,202147,False
603788.SH,20260313,09:45,0.0,0,False
603393.SH,20260313,09:45,2.352431625440343,42229,False
688097.SH,20260313,09:45,7.253922931295988,90092,False
600470.SH,20260313,09:45,5.1383522033409275,439434,False
601901.SH,20260313,09:45,1.8194485963610552,57288,False
600230.SH,20260313,09:45,3.25642731272392,52320,False
603816.SH,20260313,09:45,3.2498537778486734,9168,False
601975.SH,20260313,09:45,2.4353819738924267,735911,False
603120.SH,20260313,09:45,2.6329869968269772,3174,False
688352.SH,20260313,09:45,2.116871520016355,13720,False
603988.SH,20260313,09:45,1.7406933479267432,8111,False
688326.SH,20260313,09:45,2.9453412630982725,3120,False
603022.SH,20260313,09:45,0.0,0,False
603439.SH,20260313,09:45,0.0,0,False
600729.SH,20260313,09:45,3.016293012744286,6056,False
600332.SH,20260313,09:45,1.9168539233864201,11708,False
600346.SH,20260313,09:45,2.9134145638714055,136506,False
603960.SH,20260313,09:45,4.176291634341304,47910,False
601877.SH,20260313,09:45,2.9148643280676025,165930,False
688539.SH,20260313,09:45,3.222379603399433,5460,False
688122.SH,20260313,09:45,3.0707335780683938,31828,False
600800.SH,20260313,09:45,2.8332667154725897,175171,False
603226.SH,20260313,09:45,3.4503249003341634,12571,False
688156.SH,20260313,09:45,0.0,0,False
600874.SH,20260313,09:45,1.5596878324287544,18309,False
600559.SH,20260313,09:45,4.128191088198527,19979,False
605183.SH,20260313,09:45,3.5371563952513427,10283,False
605598.SH,20260313,09:45,2.050145015173402,4577,False
600136.SH,20260313,09:45,0.0,0,False
605081.SH,20260313,09:45,0.0,0,False
605069.SH,20260313,09:45,1.8330159700890933,6594,False
603324.SH,20260313,09:45,0.0,0,False
601233.SH,20260313,09:45,4.202801820475468,162539,False
688020.SH,20260313,09:45,3.3305855540700615,6010,False
601628.SH,20260313,09:45,1.7651149368656653,15674,False
600976.SH,20260313,09:45,0.0,0,False
603350.SH,20260313,09:45,0.0,0,False
600151.SH,20260313,09:45,3.123474182906786,69201,False
600125.SH,20260313,09:45,2.3582644701850826,41291,False
688807.SH,20260313,09:45,3.258850982211482,5883,False
688131.SH,20260313,09:45,2.2459565209551684,4671,False
605178.SH,20260313,09:45,1.6231184886018297,2557,False
603235.SH,20260313,09:45,0.0,0,False
600867.SH,20260313,09:45,2.58812157090947,57096,False
603337.SH,20260313,09:45,1.1865811266475226,2846,False
688428.SH,20260313,09:45,2.94621525552124,13904,False
688033.SH,20260313,09:45,2.27032345344976,26767,False
600965.SH,20260313,09:45,5.714478381891814,57201,False
603758.SH,20260313,09:45,0.0,0,False
688047.SH,20260313,09:45,2.604879240891236,16255,False
600053.SH,20260313,09:45,5.076483442595395,12835,False
600448.SH,20260313,09:45,0.0,0,False
600027.SH,20260313,09:45,4.74112071726695,480149,False
688658.SH,20260313,09:45,1.948544060144591,8864,False
603528.SH,20260313,09:45,0.0,0,False
603899.SH,20260313,09:45,0.0,0,False
688237.SH,20260313,09:45,0.0,0,False
600638.SH,20260313,09:45,0.0,0,False
600223.SH,20260313,09:45,0.0,0,False
601966.SH,20260313,09:45,2.787480558395745,20140,False
605296.SH,20260313,09:45,3.695251506554288,8922,False
600257.SH,20260313,09:45,0.0,0,False
603871.SH,20260313,09:45,1.6007336144971478,14532,False
600355.SH,20260313,09:45,0.0,0,False
603045.SH,20260313,09:45,1.623766898379624,11732,False
601126.SH,20260313,09:45,3.257183907147676,65121,False
688335.SH,20260313,09:45,4.274105890957286,13222,False
603031.SH,20260313,09:45,2.331738355715946,14869,False
603311.SH,20260313,09:45,0.0,0,False
688015.SH,20260313,09:45,0.0,0,False
600486.SH,20260313,09:45,2.398022089545793,13882,False
605028.SH,20260313,09:45,2.048799081089712,4972,False
603365.SH,20260313,09:45,0.0,0,False
601669.SH,20260313,09:45,13.539353115390925,9662172,False
688061.SH,20260313,09:45,0.0,0,False
600075.SH,20260313,09:45,4.042631617130324,275833,False
688089.SH,20260313,09:45,8.199875047166602,16570,False
600177.SH,20260313,09:45,3.0243890475038486,67822,False
600518.SH,20260313,09:45,3.356032388830502,326352,False
600103.SH,20260313,09:45,2.525186275458802,104675,False
688590.SH,20260313,09:45,2.537842161114389,14140,False
601398.SH,20260313,09:45,1.7091640466974805,298849,False
688117.SH,20260313,09:45,0.0,0,False
600584.SH,20260313,09:45,1.795369960487269,87604,False
600835.SH,20260313,09:45,2.3664627590103087,9739,False
603213.SH,20260313,09:45,0.0,0,False
603608.SH,20260313,09:45,7.937968586465299,106750,False
688163.SH,20260313,09:45,0.0,0,False
688578.SH,20260313,09:45,2.151043694662175,6353,False
600841.SH,20260313,09:45,2.78184467885271,57719,False
603267.SH,20260313,09:45,2.322863894094584,12116,False
600307.SH,20260313,09:45,14.015288581587107,2105651,True
600373.SH,20260313,09:45,2.706214260411923,21391,False
600768.SH,20260313,09:45,0.0,0,False
603955.SH,20260313,09:45,0.0,0,False
688367.SH,20260313,09:45,0.0,0,False
603063.SH,20260313,09:45,2.474473974301938,56455,False
601100.SH,20260313,09:45,0.9341692241778804,5342,False
688708.SH,20260313,09:45,1.5959959509616466,1419,False
688313.SH,20260313,09:45,2.760610213783142,52345,False
600780.SH,20260313,09:45,3.884574817247525,71679,False
603017.SH,20260313,09:45,4.356356044307627,53103,False
603161.SH,20260313,09:45,0.0,0,False
688265.SH,20260313,09:45,0.0,0,False
605258.SH,20260313,09:45,2.059845044082287,5397,False
603115.SH,20260313,09:45,3.0494455680312433,21863,False
601002.SH,20260313,09:45,0.0,0,False
688211.SH,20260313,09:45,0.0,0,False
600682.SH,20260313,09:45,1.7406866209863385,17824,False
600299.SH,20260313,09:45,2.081383854779274,69854,False
603189.SH,20260313,09:45,3.566994325405439,14379,False
603823.SH,20260313,09:45,1.891545961252857,9218,False
688696.SH,20260313,09:45,0.0,0,False
600271.SH,20260313,09:45,3.816336890490508,42758,False
603070.SH,20260313,09:45,2.2962466887391253,18301,False
601113.SH,20260313,09:45,4.945945993432345,70375,False
688300.SH,20260313,09:45,2.744750880687941,28176,False
600793.SH,20260313,09:45,0.0,0,False
600388.SH,20260313,09:45,1.7398515616086114,15630,False
603004.SH,20260313,09:45,5.995312946556159,13111,False
688787.SH,20260313,09:45,3.079834442512118,7283,False
603098.SH,20260313,09:45,6.5257985744783085,65875,False
601825.SH,20260313,09:45,2.477098782966773,30739,False
600360.SH,20260313,09:45,2.345270819621356,22716,False
600216.SH,20260313,09:45,2.816411660099851,96669,False
688685.SH,20260313,09:45,3.116433817631427,5585,False
600262.SH,20260313,09:45,2.2074754191254917,6233,False
600679.SH,20260313,09:45,0.0,0,False
603569.SH,20260313,09:45,0.0,0,False
603172.SH,20260313,09:45,4.116327090199941,9195,False
688276.SH,20260313,09:45,0.0,0,False
601065.SH,20260313,09:45,3.5180520339290133,47816,False
603106.SH,20260313,09:45,0.0,0,False
601011.SH,20260313,09:45,5.531627495531077,527457,False
688619.SH,20260313,09:45,2.769619496556315,10194,False
688202.SH,20260313,09:45,3.21078626623118,8061,False
600691.SH,20260313,09:45,9.193566510820022,618743,True
600066.SH,20260313,09:45,1.424290375081188,14199,False
600409.SH,20260313,09:45,3.1778880988116174,143477,False
600012.SH,20260313,09:45,3.1180117640824543,13239,False
603719.SH,20260313,09:45,0.0,0,False
688006.SH,20260313,09:45,2.4692150199463874,14623,False
600495.SH,20260313,09:45,0.0,0,False
603376.SH,20260313,09:45,0.0,0,False
688072.SH,20260313,09:45,2.23128782183221,6789,False
688469.SH,20260313,09:45,2.582803077801884,151697,False
600597.SH,20260313,09:45,4.912008018029848,22912,False
600826.SH,20260313,09:45,0.0,0,False
603200.SH,20260313,09:45,2.743782555717913,7065,False
601778.SH,20260313,09:45,4.65697356323553,1776294,False
688170.SH,20260313,09:45,2.906568845591036,14500,False
600110.SH,20260313,09:45,2.2482551367517583,163728,False
688583.SH,20260313,09:45,2.8122374338951217,2845,False
688198.SH,20260313,09:45,0.0,0,False
603687.SH,20260313,09:45,1.994587837675576,19726,False
002107.SZ,20260313,09:45,4.649600876995181,33507,False
000010.SZ,20260313,09:45,12.016542141149705,366152,False
002568.SZ,20260313,09:45,0.0,0,False
002173.SZ,20260313,09:45,2.560986367905681,92535,False
000952.SZ,20260313,09:45,0.0,0,False
301558.SZ,20260313,09:45,0.0,0,False
002845.SZ,20260313,09:45,2.495585229002653,21516,False
000926.SZ,20260313,09:45,3.8311100945093104,59878,False
002580.SZ,20260313,09:45,2.4767762375711526,23306,False
002831.SZ,20260313,09:45,3.685755896394888,43213,False
301137.SZ,20260313,09:45,3.391363833084365,30365,False
001217.SZ,20260313,09:45,5.883978526287177,64940,False
002947.SZ,20260313,09:45,1.9761560898252768,8723,False
301041.SZ,20260313,09:45,2.151688636582315,8945,False
000850.SZ,20260313,09:45,0.0,0,False
301035.SZ,20260313,09:45,5.67304204245525,5669,False
002933.SZ,20260313,09:45,2.544790103853496,5449,False
000595.SZ,20260313,09:45,3.423712238562322,33347,False
002099.SZ,20260313,09:45,3.2370045518359407,65194,False
002482.SZ,20260313,09:45,3.813155864624743,129133,False
300629.SZ,20260313,09:45,2.806837145795054,66604,False
001389.SZ,20260313,09:45,2.6204800255968745,15561,False
300232.SZ,20260313,09:45,4.928301200100744,233587,False
000509.SZ,20260313,09:45,4.047106977071746,241360,False
002005.SZ,20260313,09:45,0.0,0,False
300246.SZ,20260313,09:45,4.153538886984885,70292,False
000166.SZ,20260313,09:45,3.052343809974287,144631,False
301231.SZ,20260313,09:45,3.1063989454075753,11694,False
000791.SZ,20260313,09:45,4.909112523168177,296812,False
300900.SZ,20260313,09:45,2.7319623110592826,67471,False
003006.SZ,20260313,09:45,0.0,0,False
002686.SZ,20260313,09:45,0.0,0,False
300042.SZ,20260313,09:45,3.1601820170023633,44794,False
300459.SZ,20260313,09:45,2.2926676773900927,126876,False
000779.SZ,20260313,09:45,1.4848559429509318,11840,False
002275.SZ,20260313,09:45,0.0,0,False
300036.SZ,20260313,09:45,2.242378521260607,14379,False
002201.SZ,20260313,09:45,2.639994960144377,35620,False
002377.SZ,20260313,09:45,2.4389970600637523,41356,False
300140.SZ,20260313,09:45,2.93524324240947,137963,False
002303.SZ,20260313,09:45,2.729013407256342,33939,False
002718.SZ,20260313,09:45,2.5999047735048886,2935,False
300134.SZ,20260313,09:45,2.544397030555427,18581,False
300802.SZ,20260313,09:45,2.7087891563050324,11421,False
301333.SZ,20260313,09:45,0.0,0,False
300876.SZ,20260313,09:45,11.51817926562442,27177,False
300051.SZ,20260313,09:45,1.997723383698893,16826,False
002266.SZ,20260313,09:45,2.1946222049220787,161882,False
300025.SZ,20260313,09:45,0.0,0,False
002212.SZ,20260313,09:45,3.1737000454415343,135405,False
002609.SZ,20260313,09:45,3.84725569006568,20077,False
302132.SZ,20260313,09:45,2.318869964855366,10293,False
301222.SZ,20260313,09:45,2.025757048381483,2910,False
000782.SZ,20260313,09:45,3.906398856301842,40543,False
300913.SZ,20260313,09:45,2.0746223084009467,9937,False
003015.SZ,20260313,09:45,2.797205662425993,13654,False
002695.SZ,20260313,09:45,0.0,0,False
301256.SZ,20260313,09:45,14.66992714094027,146228,False
300967.SZ,20260313,09:45,2.767454243775136,19035,False
300811.SZ,20260313,09:45,2.5430657845462488,24447,False
002797.SZ,20260313,09:45,3.0444277338055006,381880,False
301320.SZ,20260313,09:45,0.0,0,False
000680.SZ,20260313,09:45,1.4985186340246375,20181,False
300865.SZ,20260313,09:45,0.0,0,False
002364.SZ,20260313,09:45,2.398119086788576,79482,False
300153.SZ,20260313,09:45,2.4912406837329875,49203,False
300548.SZ,20260313,09:45,3.4539732204887597,58727,False
000668.SZ,20260313,09:45,0.0,0,False
002310.SZ,20260313,09:45,3.125258944140679,376598,False
300127.SZ,20260313,09:45,7.167325711916921,33283,False
301150.SZ,20260313,09:45,2.5736319016951428,32589,False
002856.SZ,20260313,09:45,0.0,0,False
001270.SZ,20260313,09:45,2.4611747361011034,9265,False
000935.SZ,20260313,09:45,2.1403606679877605,5657,False
002188.SZ,20260313,09:45,0.0,0,False
002593.SZ,20260313,09:45,0.0,0,False
002822.SZ,20260313,09:45,0.0,0,False
002114.SZ,20260313,09:45,2.347631532780759,24422,False
300738.SZ,20260313,09:45,5.052920986057894,363894,False
001298.SZ,20260313,09:45,5.347624008642065,17388,False
300323.SZ,20260313,09:45,4.228297536714684,643449,False
002160.SZ,20260313,09:45,4.086986197170359,136675,False
300357.SZ,20260313,09:45,3.3996978024050097,16903,False
300221.SZ,20260313,09:45,2.830447649577521,23277,False
002016.SZ,20260313,09:45,0.0,0,False
300255.SZ,20260313,09:45,1.9193542626522377,18809,False
002479.SZ,20260313,09:45,3.0521108403344916,37087,False
002062.SZ,20260313,09:45,4.178549614291208,55413,False
301449.SZ,20260313,09:45,5.867279954365601,8100,False
301052.SZ,20260313,09:45,2.6334046506663564,6785,False
301026.SZ,20260313,09:45,2.682963611946944,9340,False
002920.SZ,20260313,09:45,2.603003385197974,12476,False
000586.SZ,20260313,09:45,2.974715764466316,21036,False
001306.SZ,20260313,09:45,0.0,0,False
000837.SZ,20260313,09:45,2.4049893993505838,59327,False
002491.SZ,20260313,09:45,2.757311847679324,311934,False
300837.SZ,20260313,09:45,3.0282058303667005,6082,False
301306.SZ,20260313,09:45,4.3758799033773474,14764,False
300586.SZ,20260313,09:45,1.6655887153900644,10816,False
300843.SZ,20260313,09:45,2.3355718569649326,16385,False
301372.SZ,20260313,09:45,0.0,0,False
002759.SZ,20260313,09:45,4.206763893918516,134172,False
002342.SZ,20260313,09:45,3.211300615403058,131264,False
300175.SZ,20260313,09:45,0.0,0,False
300101.SZ,20260313,09:45,3.1142070242998856,39929,False
300077.SZ,20260313,09:45,1.5184471348619508,46059,False
002240.SZ,20260313,09:45,4.440732793280431,96645,False
300418.SZ,20260313,09:45,2.529691578799582,106307,False
300003.SZ,20260313,09:45,1.683491794101978,34247,False
301298.SZ,20260313,09:45,0.0,0,False
000738.SZ,20260313,09:45,2.93932932958442,64880,False
002234.SZ,20260313,09:45,0.0,0,False
300484.SZ,20260313,09:45,0.0,0,False
003033.SZ,20260313,09:45,0.0,0,False
300935.SZ,20260313,09:45,0.0,0,False
301270.SZ,20260313,09:45,0.0,0,False
300941.SZ,20260313,09:45,0.0,0,False
300207.SZ,20260313,09:45,3.299665926924083,178664,False
301487.SZ,20260313,09:45,2.249882990666785,18387,False
002030.SZ,20260313,09:45,2.519370985958792,23561,False
300668.SZ,20260313,09:45,7.504394749864505,19904,False
000548.SZ,20260313,09:45,0.0,0,False
000153.SZ,20260313,09:45,0.0,0,False
002044.SZ,20260313,09:45,2.4500895466862955,154111,False
002972.SZ,20260313,09:45,0.0,0,False
002906.SZ,20260313,09:45,1.685691603053435,8626,False
301000.SZ,20260313,09:45,0.0,0,False
300680.SZ,20260313,09:45,2.5391215511945275,9196,False
000811.SZ,20260313,09:45,2.9371175955374995,58433,False
000967.SZ,20260313,09:45,2.8770502837628156,126895,False
002870.SZ,20260313,09:45,0.0,0,False
301176.SZ,20260313,09:45,2.1211767375561523,12035,False
001256.SZ,20260313,09:45,0.0,0,False
000913.SZ,20260313,09:45,2.2013553456852426,12214,False
