stock,fri_atr_ratio,fri_vol_ratio,fri_amt_ratio,fri_change,mon_atr_ratio,mon_vol_ratio,mon_amt_ratio,mon_change,has_fri_signal,is_mon_breakout,prepos_signal
600331.SH,0.598,0.882,1.069,2.58,1.291,1.039,1.346,8.69,False,False,False
603917.SH,0.911,1.044,1.032,-1.32,1.719,1.402,1.351,-4.33,False,False,False
603861.SH,0.5,0.642,0.698,-0.43,2.073,1.176,1.353,9.98,False,True,False
605286.SH,2.29,2.357,2.435,3.09,1.278,1.809,1.849,-1.83,True,False,False
600233.SH,2.792,3.685,4.098,6.0,0.947,1.727,1.886,-1.68,True,False,False
600628.SH,0.448,0.352,0.339,0.91,1.518,0.734,0.692,-3.09,False,False,False
603815.SH,0.538,0.481,0.465,1.15,1.234,0.841,0.796,-3.13,False,False,False
688227.SH,1.127,1.295,1.423,1.76,0.71,0.913,0.987,-0.76,False,False,False
603889.SH,0.789,0.546,0.553,-0.54,1.115,1.208,1.22,0.33,False,False,False
603538.SH,1.589,1.732,1.77,4.43,0.667,1.23,1.264,-1.3,True,False,False
603123.SH,2.403,2.151,2.249,4.87,1.075,1.464,1.44,-5.01,True,False,False
688648.SH,1.341,1.537,1.599,4.27,0.819,1.266,1.3,-2.27,True,False,False
688253.SH,0.981,0.603,0.614,1.05,1.311,1.383,1.377,-1.98,False,False,False
688312.SH,0.384,0.813,0.883,-1.22,1.753,1.392,1.673,12.06,False,False,False
601101.SH,1.158,0.853,0.881,3.03,0.789,2.006,2.145,3.55,False,False,False
688709.SH,0.637,0.547,0.522,-0.25,0.793,0.886,0.851,0.65,False,False,False
603016.SH,1.206,0.782,0.808,2.22,1.714,1.514,1.495,-6.75,True,False,False
688366.SH,0.406,0.433,0.426,0.26,1.965,1.831,1.733,-4.94,False,False,False
603062.SH,0.42,0.559,0.572,-0.71,1.023,0.8,0.81,-1.29,False,False,False
600769.SH,0.615,0.817,0.869,0.15,0.891,1.061,1.096,-3.4,False,False,False
600372.SH,0.724,0.792,0.805,-1.16,0.935,1.001,1.005,-0.43,False,False,False
688795.SH,1.45,1.344,1.388,0.04,0.764,1.292,1.299,-3.81,True,False,False
603920.SH,0.984,1.205,1.233,2.02,1.032,1.1,1.11,-5.54,False,False,False
603856.SH,1.276,1.427,1.434,-1.64,0.853,1.22,1.218,-1.45,True,False,False
603188.SH,0.433,0.788,0.826,0.52,0.864,0.863,0.878,-3.6,False,False,False
603822.SH,1.418,1.251,1.229,4.72,1.372,2.476,2.582,5.0,True,False,False
688697.SH,0.833,1.034,1.057,0.06,0.842,1.175,1.193,-1.05,False,False,False
605259.SH,0.785,0.968,0.974,-0.97,2.281,1.783,1.734,-4.4,False,False,False
600298.SH,1.655,0.933,0.946,3.09,0.915,0.62,0.621,-1.2,True,False,False
600683.SH,1.126,0.8,0.86,-4.67,1.251,0.716,0.767,1.93,False,False,False
688210.SH,0.5,0.92,0.975,-2.45,0.7,1.374,1.333,-6.75,False,False,False
601003.SH,1.425,2.086,2.276,4.35,1.097,1.525,1.654,-1.56,True,False,False
603160.SH,0.723,0.89,0.862,-0.75,0.809,1.073,1.024,-2.52,False,False,False
601077.SH,0.967,0.776,0.785,-0.46,1.268,1.053,1.07,0.15,False,False,False
603797.SH,1.03,0.989,1.011,0.39,2.121,1.36,1.364,-2.9,False,False,False
688088.SH,1.021,1.052,1.017,2.32,1.147,1.405,1.314,-4.82,False,False,False
600000.SH,0.805,0.836,0.801,-0.1,1.097,0.765,0.728,-0.41,False,False,False
601668.SH,0.457,0.774,0.772,0.2,0.915,1.142,1.14,0.0,False,False,False
688060.SH,0.716,0.915,0.943,0.16,1.226,1.268,1.294,-3.13,False,False,False
603310.SH,0.473,0.674,0.678,-0.06,1.071,1.477,1.488,0.0,False,False,False
600936.SH,0.438,0.647,0.634,0.47,1.843,1.473,1.392,-4.92,False,False,False
600487.SH,1.553,1.105,1.386,7.15,1.718,1.055,1.47,4.42,True,False,False
688579.SH,1.162,1.322,1.371,1.97,1.968,2.251,2.222,-7.02,False,False,False
688162.SH,0.733,0.736,0.761,-1.52,1.167,1.182,1.206,-2.35,False,False,False
603266.SH,0.401,0.639,0.608,0.0,1.014,1.084,1.007,-3.6,False,False,False
600585.SH,0.967,0.727,0.749,-0.2,1.508,1.018,1.067,2.0,False,False,False
688116.SH,0.577,0.993,0.993,-1.67,1.916,3.185,2.947,-8.96,False,False,False
603609.SH,0.959,0.963,0.964,1.37,1.264,0.827,0.829,-0.81,False,False,False
603212.SH,0.432,0.362,0.327,0.39,0.536,0.398,0.348,-3.96,False,False,False
600834.SH,1.166,0.94,0.924,-0.23,2.269,1.583,1.521,-3.64,False,False,False
688591.SH,0.584,0.612,0.584,-0.54,1.272,1.035,0.957,-4.68,False,False,False
601399.SH,0.469,0.573,0.565,-0.38,1.117,0.781,0.772,-0.19,False,False,False
600519.SH,0.526,0.465,0.472,-0.76,0.51,0.513,0.514,-1.02,False,False,False
600176.SH,0.809,1.336,1.525,-5.12,1.537,1.135,1.329,4.84,False,False,False
603377.SH,0.736,1.131,1.112,-1.6,1.29,1.355,1.3,-2.16,False,False,False
688468.SH,0.71,0.81,0.798,1.02,1.339,1.258,1.22,-2.77,False,False,False
688073.SH,0.73,0.863,0.808,0.88,1.561,1.394,1.257,-5.64,False,False,False
603718.SH,0.492,0.551,0.473,-0.2,1.684,0.986,0.816,-4.1,False,False,False
603303.SH,0.975,0.979,1.007,-1.55,0.933,0.865,0.888,-0.39,False,False,False
600925.SH,1.202,1.143,1.154,1.27,0.796,1.872,1.91,0.63,True,False,False
688007.SH,1.198,1.24,1.2,0.41,1.682,1.746,1.654,-4.24,False,False,False
688480.SH,2.702,1.558,2.278,18.4,1.53,1.13,1.853,0.0,True,False,False
601288.SH,0.464,0.528,0.503,-0.31,1.605,1.049,1.005,1.25,False,False,False
600408.SH,0.93,0.687,0.679,2.89,0.997,0.865,0.862,-0.51,False,False,False
600067.SH,0.579,0.721,0.707,0.47,1.116,1.002,0.963,-2.78,False,False,False
688199.SH,0.658,1.418,1.509,-2.39,1.024,1.274,1.317,-2.85,False,False,False
688582.SH,0.554,0.703,0.69,-0.7,1.504,1.461,1.392,-4.94,False,False,False
600111.SH,1.079,1.29,1.479,5.58,1.165,1.216,1.394,-1.06,False,False,False
603686.SH,0.477,0.568,0.534,0.69,1.045,0.917,0.837,-4.45,False,False,False
600165.SH,0.777,0.776,0.794,-1.77,0.524,0.677,0.681,-1.29,False,False,False
688171.SH,1.483,1.607,1.631,4.49,1.604,1.723,1.835,-0.24,True,False,False
603275.SH,0.621,0.797,0.79,-2.01,1.705,1.557,1.462,-7.1,False,False,False
600853.SH,0.803,0.531,0.523,0.47,1.787,0.934,0.907,-1.16,False,False,False
605138.SH,0.501,0.699,0.686,0.0,1.526,1.165,1.127,-1.5,False,False,False
600596.SH,0.814,0.915,0.968,0.37,0.798,0.979,1.026,-0.22,False,False,False
688105.SH,0.348,0.488,0.475,0.29,1.271,0.973,0.925,-3.42,False,False,False
603201.SH,1.05,1.44,1.489,-0.27,1.188,1.351,1.372,-2.3,False,False,False
600827.SH,0.353,0.469,0.459,0.34,0.857,0.765,0.743,-1.23,False,False,False
600361.SH,0.971,0.827,0.832,3.0,0.908,0.966,0.977,0.63,False,False,False
601595.SH,0.266,0.526,0.488,0.24,0.584,0.686,0.615,-3.0,False,False,False
688786.SH,1.245,3.872,4.466,-5.7,1.252,2.685,3.023,-0.98,True,False,False
603933.SH,0.948,0.79,0.784,-0.13,1.706,1.187,1.147,-4.5,False,False,False
600315.SH,1.033,1.071,1.1,2.89,0.885,0.87,0.874,-2.72,False,False,False
603099.SH,0.426,0.428,0.393,0.77,1.024,0.733,0.659,-2.4,False,False,False
600389.SH,2.159,1.847,2.096,6.17,1.336,1.535,1.739,-0.33,True,False,False
600792.SH,0.953,0.875,0.943,4.18,1.108,1.1,1.201,-0.8,False,False,False
688301.SH,0.646,0.664,0.672,0.36,2.275,1.952,2.082,7.51,False,True,False
601112.SH,0.215,0.288,0.274,-1.32,0.48,0.323,0.303,-1.96,False,False,False
603005.SH,0.86,1.109,1.182,-3.21,0.644,1.024,1.065,-2.99,False,False,False
601166.SH,0.686,0.726,0.705,0.33,0.686,0.711,0.69,0.0,False,False,False
688375.SH,0.64,1.025,0.983,1.75,1.373,1.684,1.662,2.87,False,False,False
603071.SH,1.013,1.444,1.492,1.56,1.552,1.867,1.951,0.21,False,False,False
603107.SH,0.722,0.87,0.867,-0.06,2.346,1.846,1.804,-2.99,False,False,False
600690.SH,0.706,0.853,0.856,-1.0,1.165,0.793,0.782,-1.48,False,False,False
688203.SH,0.748,0.838,0.86,1.01,1.364,1.523,1.527,-3.66,False,False,False
601010.SH,0.575,0.707,0.674,0.39,0.982,1.135,1.063,-2.35,False,False,False
688618.SH,0.679,1.135,1.189,-1.02,1.293,1.186,1.222,-2.58,False,False,False
603173.SH,1.049,0.962,1.017,-2.72,2.453,2.589,2.574,-5.56,False,False,False
603568.SH,0.483,0.684,0.702,0.68,1.426,1.24,1.287,2.88,False,False,False
688277.SH,2.747,1.95,2.124,13.34,0.797,1.106,1.232,-1.57,True,False,False
601952.SH,0.88,0.752,0.741,1.28,2.94,3.381,3.49,5.6,False,True,False
600678.SH,0.44,0.421,0.405,0.24,0.787,0.672,0.626,-4.22,False,False,False
603580.SH,1.364,0.55,0.627,5.01,2.282,3.072,3.582,-1.57,True,False,False
600217.SH,1.021,1.179,1.176,1.2,1.151,1.171,1.158,-1.42,False,False,False
600137.SH,1.029,0.952,0.974,1.6,1.638,0.836,0.838,-4.09,False,False,False
600558.SH,1.696,1.522,1.563,3.44,1.464,1.574,1.624,-1.36,True,False,False
600143.SH,0.314,0.591,0.577,0.73,1.004,1.055,1.003,-2.95,False,False,False
605599.SH,0.468,0.409,0.425,1.97,0.848,0.905,0.972,6.49,False,False,False
688157.SH,0.449,0.924,0.959,0.56,2.651,3.972,4.515,5.56,False,True,False
603648.SH,0.658,0.821,0.8,-0.19,1.759,1.363,1.292,-3.44,False,False,False
600875.SH,0.991,1.513,1.888,-0.75,1.32,1.399,1.783,1.19,False,False,False
688123.SH,0.385,0.565,0.493,-1.81,0.712,0.767,0.653,-3.43,False,False,False
688538.SH,0.778,0.749,0.726,1.16,0.956,1.05,1.005,-2.3,False,False,False
601330.SH,1.791,1.796,1.844,2.48,0.946,1.494,1.533,-1.21,True,False,False
603227.SH,0.827,0.814,0.829,1.14,1.379,1.865,1.928,1.24,False,False,False
600801.SH,0.663,0.492,0.474,-1.27,1.541,1.042,1.027,2.79,False,False,False
603351.SH,0.772,0.787,0.771,-0.94,1.488,1.424,1.369,-2.31,False,False,False
600977.SH,0.198,0.443,0.371,-0.07,0.592,0.746,0.601,-3.84,False,False,False
688055.SH,1.136,0.923,0.951,-0.76,1.644,1.293,1.297,-3.32,False,False,False
603325.SH,0.463,0.721,0.714,-0.56,1.054,1.076,1.059,-1.27,False,False,False
605068.SH,0.763,0.702,0.727,1.89,1.077,1.005,1.018,-2.34,False,False,False
600903.SH,0.913,0.659,0.65,1.04,1.449,2.286,2.308,3.09,False,False,False
688021.SH,0.677,0.701,0.748,-0.52,2.169,1.478,1.561,-2.3,False,False,False
600035.SH,1.479,1.341,1.358,1.5,1.278,1.284,1.3,-0.74,True,False,False
605080.SH,0.442,0.446,0.433,-0.47,0.686,0.653,0.621,-2.36,False,False,False
688225.SH,1.446,1.295,1.295,4.48,1.027,0.995,0.986,-0.47,True,False,False
603155.SH,2.869,3.479,3.895,-0.24,1.69,2.378,2.643,4.88,True,False,False
605218.SH,0.626,0.793,0.795,-0.65,2.401,2.053,1.988,-5.46,False,False,False
688251.SH,0.865,1.012,1.072,1.95,1.479,2.312,2.505,1.4,False,False,False
603863.SH,0.688,0.758,0.743,0.4,1.955,2.342,2.417,3.15,False,False,False
601900.SH,0.801,0.614,0.597,1.37,0.753,0.659,0.629,-1.69,False,False,False
603817.SH,1.155,1.53,1.56,0.98,1.488,1.24,1.251,-1.67,False,False,False
600231.SH,1.002,1.742,1.808,2.48,1.019,1.028,1.046,-1.61,False,False,False
603915.SH,0.306,0.697,0.686,-0.86,0.643,0.887,0.855,-1.92,False,False,False
600333.SH,1.188,0.645,0.611,2.69,1.849,1.673,1.65,3.5,False,False,False
600728.SH,1.314,0.957,0.948,2.07,1.329,1.414,1.354,-4.92,True,False,False
688327.SH,2.344,2.035,2.116,7.11,1.175,1.531,1.542,-5.27,True,False,False
603989.SH,0.917,1.155,1.2,-2.79,1.03,1.62,1.659,-0.31,False,False,False
603023.SH,0.292,0.379,0.358,0.38,0.827,0.543,0.498,-4.14,False,False,False
688353.SH,1.368,1.0,1.049,2.04,0.731,0.749,0.775,-1.39,True,False,False
603057.SH,0.992,0.938,1.067,0.99,0.636,1.076,1.203,-2.83,False,False,False
600256.SH,0.788,0.853,0.896,2.26,1.611,3.75,4.259,10.03,False,False,False
600222.SH,0.523,0.739,0.777,0.69,1.131,0.901,0.921,-3.7,False,False,False
600639.SH,0.537,0.682,0.675,-0.56,0.812,0.868,0.849,-0.76,False,False,False
603529.SH,0.748,0.454,0.447,0.76,1.134,1.119,1.086,-1.81,False,False,False
603132.SH,0.771,0.899,0.884,3.7,1.152,1.214,1.21,1.97,False,False,False
688236.SH,0.563,0.771,0.716,0.72,1.634,1.356,1.22,-4.65,False,False,False
603898.SH,0.529,0.421,0.386,1.13,0.78,0.747,0.663,-4.93,False,False,False
688659.SH,1.094,1.024,1.06,-0.62,1.892,1.131,1.143,-4.21,False,False,False
688334.SH,0.526,0.828,0.834,-1.61,1.138,0.868,0.875,-0.8,False,False,False
601127.SH,0.875,0.643,0.623,1.17,1.026,1.018,0.972,-1.05,False,False,False
603030.SH,0.533,0.618,0.597,0.0,1.442,1.145,1.071,-3.87,False,False,False
600354.SH,0.879,0.798,0.782,2.03,0.946,1.046,1.046,1.42,False,False,False
601865.SH,0.777,1.041,1.037,1.97,0.861,0.808,0.8,-2.22,False,False,False
603906.SH,0.653,0.687,0.691,0.21,0.993,1.0,0.975,-3.32,False,False,False
600320.SH,1.112,1.236,1.31,0.18,1.165,1.543,1.637,0.72,False,False,False
601811.SH,0.456,0.438,0.407,0.0,0.795,0.723,0.66,-1.71,False,False,False
600866.SH,0.554,0.847,0.881,0.13,1.64,1.842,1.932,1.43,False,False,False
688130.SH,0.497,0.652,0.665,-1.36,1.37,0.75,0.745,-3.29,False,False,False
605179.SH,0.627,0.631,0.604,-0.76,0.944,0.778,0.724,-2.95,False,False,False
600812.SH,0.472,0.482,0.474,0.36,0.947,0.835,0.819,-0.36,False,False,False
600150.SH,0.609,0.861,0.918,-0.94,0.62,1.162,1.244,1.01,False,False,False
600026.SH,1.204,1.295,1.558,0.68,1.544,3.001,3.867,10.01,True,False,False
605488.SH,0.446,0.511,0.48,-1.08,0.772,0.832,0.749,-5.78,False,False,False
600449.SH,0.771,0.787,0.794,0.45,1.221,1.281,1.265,-2.44,False,False,False
600052.SH,0.374,0.616,0.592,0.44,1.309,1.171,1.091,-4.84,False,False,False
603759.SH,0.406,0.306,0.275,-0.37,0.983,0.528,0.467,-1.41,False,False,False
688046.SH,0.465,0.463,0.45,-0.81,1.416,1.221,1.152,-3.8,False,False,False
603336.SH,1.032,1.004,1.045,-4.06,0.907,0.832,0.844,-1.41,False,False,False
688032.SH,0.502,0.594,0.58,0.77,1.744,1.309,1.318,1.58,False,False,False
688429.SH,0.412,0.487,0.477,1.0,0.928,0.917,0.9,-1.73,False,False,False
688269.SH,1.019,0.979,0.947,0.85,0.757,0.613,0.593,-3.16,False,False,False
603119.SH,0.487,0.542,0.485,-0.45,0.661,0.772,0.673,-2.56,False,False,False
600295.SH,1.806,1.416,1.597,3.74,1.055,1.053,1.175,0.63,True,False,False
688606.SH,0.542,0.501,0.493,0.32,1.932,1.578,1.516,-2.55,False,False,False
603185.SH,0.382,0.39,0.36,0.0,0.971,0.755,0.674,-3.74,False,False,False
688281.SH,0.497,0.667,0.669,-0.51,0.769,1.018,1.026,-0.25,False,False,False
600612.SH,0.186,0.221,0.207,0.14,0.675,0.601,0.566,0.75,False,False,False
600666.SH,1.615,1.539,1.646,2.02,1.127,1.322,1.358,-4.44,True,False,False
688798.SH,0.643,0.794,0.793,0.3,1.019,1.026,1.007,-3.42,False,False,False
688383.SH,0.895,0.731,0.712,0.86,1.269,1.038,0.995,-4.32,False,False,False
600710.SH,0.955,0.984,1.082,-0.46,2.094,1.743,1.981,5.34,False,True,False
603087.SH,0.499,0.458,0.443,0.26,1.074,0.985,0.931,-2.24,False,False,False
603959.SH,0.731,0.781,0.78,0.0,1.197,0.864,0.829,-4.73,False,False,False
600764.SH,0.864,0.932,0.962,0.72,1.07,2.142,2.255,1.54,False,False,False
600397.SH,1.449,1.404,2.153,10.02,2.193,2.487,3.808,-0.14,True,False,False
603400.SH,1.49,1.956,2.231,1.12,1.422,1.185,1.377,-1.28,True,False,False
600560.SH,1.213,1.325,1.307,-1.63,1.666,1.659,1.607,-3.5,True,False,False
688187.SH,0.607,0.586,0.595,-1.1,0.927,0.99,1.004,0.15,False,False,False
603283.SH,0.813,0.834,0.831,-1.93,0.619,0.95,0.93,-3.3,False,False,False
603698.SH,0.885,0.803,0.767,0.03,1.116,1.035,1.004,4.24,False,False,False
600588.SH,1.179,0.902,0.845,1.94,0.949,0.84,0.762,-3.59,False,False,False
600193.SH,0.366,0.529,0.509,0.93,0.678,0.572,0.549,-0.92,False,False,False
688500.SH,0.53,0.804,0.737,0.04,1.782,1.797,1.551,-7.61,False,False,False
600839.SH,2.242,1.95,1.962,4.55,0.975,1.288,1.279,-1.93,True,False,False
603706.SH,0.816,0.721,0.726,1.18,1.411,2.645,2.723,1.97,False,False,False
605050.SH,0.9,1.089,1.097,1.93,1.173,1.089,1.091,-0.8,False,False,False
688019.SH,1.036,1.157,1.142,-5.07,0.842,1.035,1.003,-1.66,False,False,False
601611.SH,0.731,0.987,0.988,1.24,1.783,1.696,1.745,3.91,False,False,False
603369.SH,0.367,0.538,0.506,-0.7,1.14,0.908,0.828,-3.52,False,False,False
601665.SH,0.761,0.522,0.517,0.18,1.089,0.805,0.799,0.88,False,False,False
600079.SH,0.464,0.569,0.598,0.25,1.276,1.133,1.192,0.91,False,False,False
603381.SH,1.322,0.6,0.659,9.99,0.97,1.013,1.095,-6.31,True,False,False
688085.SH,1.626,1.846,1.948,5.31,1.342,1.339,1.363,-5.99,True,False,False
600416.SH,0.649,1.052,1.05,-0.33,0.97,1.417,1.401,-1.75,False,False,False
600180.SH,0.766,0.793,0.806,1.34,1.174,0.914,0.916,-2.11,False,False,False
688513.SH,0.553,0.47,0.439,-0.66,0.996,1.019,0.918,-4.0,False,False,False
688108.SH,0.56,0.855,0.803,-2.45,0.758,0.927,0.838,-3.23,False,False,False
601700.SH,0.552,0.557,0.555,-0.33,0.797,0.626,0.616,-2.29,False,False,False
603617.SH,0.559,0.697,0.702,0.38,1.809,1.314,1.295,-3.92,False,False,False
688567.SH,0.43,0.615,0.595,-0.07,0.924,0.974,0.926,-2.61,False,False,False
603663.SH,1.048,0.901,0.995,4.89,1.259,1.227,1.407,3.76,False,False,False
603278.SH,0.54,0.511,0.506,0.8,1.083,0.793,0.77,-2.7,False,False,False
600168.SH,1.101,1.201,1.211,1.14,1.353,1.273,1.28,-0.56,False,False,False
600573.SH,0.553,0.633,0.64,0.82,1.469,1.1,1.088,-3.51,False,False,False
600507.SH,1.604,1.573,1.777,3.73,0.863,1.321,1.475,-1.11,True,False,False
603290.SH,0.408,0.612,0.615,-1.01,0.722,0.889,0.877,-3.11,False,False,False
603392.SH,0.718,0.554,0.522,1.39,1.266,0.965,0.894,-2.51,False,False,False
603789.SH,0.484,0.397,0.41,0.34,0.928,0.536,0.547,-2.21,False,False,False
688096.SH,0.459,0.799,0.809,0.53,1.365,1.406,1.389,-5.07,False,False,False
600405.SH,0.375,0.76,0.769,-0.36,1.394,1.384,1.371,-3.25,False,False,False
600928.SH,0.557,0.694,0.688,0.54,0.833,1.251,1.242,0.27,False,False,False
600499.SH,0.964,0.723,0.751,-0.11,0.952,0.771,0.796,-1.72,False,False,False
600082.SH,0.615,0.747,0.767,0.92,0.0,0.196,0.182,-10.02,False,False,False
688411.SH,0.454,0.669,0.641,-1.93,1.257,1.371,1.373,4.39,False,False,False
603196.SH,0.491,0.611,0.623,-1.17,1.14,1.136,1.117,-3.49,False,False,False
688689.SH,1.076,2.0,2.102,3.85,0.893,1.413,1.465,-2.97,False,False,False
688292.SH,0.542,0.667,0.628,1.43,0.469,0.682,0.627,-4.59,False,False,False
689009.SH,0.502,0.491,0.47,-0.18,1.055,0.976,0.908,-3.58,False,False,False
600601.SH,1.017,2.079,2.002,-4.86,0.599,0.988,0.947,-2.38,False,False,False
603848.SH,0.342,0.445,0.415,-0.61,1.306,0.705,0.635,-4.43,False,False,False
600675.SH,0.518,0.734,0.722,0.35,0.849,0.853,0.824,-2.42,False,False,False
603565.SH,0.869,0.764,0.803,0.28,1.657,1.697,1.797,1.84,False,False,False
688661.SH,0.854,1.139,1.323,-2.81,0.932,0.89,1.0,-4.63,False,False,False
601069.SH,0.834,0.75,0.701,2.31,1.561,1.499,1.471,10.01,False,False,False
603511.SH,0.424,0.421,0.405,0.52,1.012,0.579,0.55,-2.31,False,False,False
688615.SH,0.65,0.751,0.64,0.16,0.904,0.935,0.772,-3.68,False,False,False
688378.SH,0.707,1.077,1.186,2.58,1.823,1.73,1.898,-3.66,False,False,False
688717.SH,0.739,0.732,0.755,-1.85,2.44,0.866,0.983,8.79,False,True,False
603008.SH,0.841,0.617,0.597,0.19,1.339,1.022,0.956,-3.35,False,False,False
601598.SH,0.662,0.588,0.601,1.19,1.635,1.419,1.481,3.52,False,False,False
688390.SH,1.351,1.356,1.347,6.03,1.718,1.462,1.532,4.72,True,False,False
600703.SH,1.589,1.432,1.453,3.21,0.748,1.011,1.02,-2.63,True,False,False
600318.SH,1.349,2.095,2.177,1.32,2.361,4.95,5.225,0.65,True,False,False
600777.SH,2.078,0.887,0.937,4.95,0.0,0.281,0.317,4.94,True,False,False
600992.SH,0.739,0.527,0.533,0.42,1.251,0.903,0.903,-2.27,False,False,False
600423.SH,0.517,0.533,0.536,1.51,0.969,0.825,0.84,0.0,False,False,False
600038.SH,0.74,0.953,0.976,-0.69,0.947,1.569,1.611,0.49,False,False,False
603328.SH,0.702,1.125,1.221,-1.88,0.639,0.964,1.025,-2.68,False,False,False
603733.SH,0.766,1.005,1.027,-1.78,1.321,1.163,1.18,0.65,False,False,False
605011.SH,1.598,2.016,2.078,1.48,1.463,1.939,1.991,-0.66,True,False,False
688058.SH,1.948,1.955,2.028,4.53,1.843,2.214,2.188,-6.18,True,False,False
688443.SH,0.855,1.388,1.32,-2.12,0.908,1.264,1.183,-1.95,False,False,False
688535.SH,0.771,0.757,0.778,-0.83,0.597,0.72,0.73,-2.74,False,False,False
605167.SH,0.571,0.39,0.387,1.19,1.436,1.072,1.096,1.84,False,False,False
600521.SH,0.967,0.68,0.667,1.85,1.005,0.886,0.87,-1.06,False,False,False
688818.SH,0.717,0.879,1.0,2.6,0.968,0.797,0.9,-2.07,False,False,False
601139.SH,0.767,0.823,0.835,1.02,1.577,2.417,2.505,2.73,False,False,False
603918.SH,0.766,0.752,0.717,1.38,1.257,1.176,1.074,-5.21,False,False,False
600725.SH,2.322,1.0,1.12,10.0,1.011,2.109,2.351,-0.93,True,False,False
600751.SH,0.439,0.596,0.613,0.0,1.04,0.965,0.981,0.24,False,False,False
605289.SH,1.203,1.611,2.302,5.73,1.774,1.098,1.674,5.37,True,False,False
600248.SH,0.923,0.694,0.697,1.11,1.074,1.213,1.223,0.27,False,False,False
600653.SH,0.682,1.129,1.139,0.51,1.413,1.579,1.558,-3.54,False,False,False
603158.SH,0.982,1.218,1.222,-2.98,1.012,0.945,0.918,-2.97,False,False,False
601991.SH,1.263,1.44,1.501,2.57,2.01,1.938,2.083,3.26,True,False,False
688633.SH,1.613,3.302,3.522,0.11,1.921,4.519,4.994,1.88,True,False,False
603886.SH,0.627,0.669,0.652,0.52,1.408,0.919,0.885,-2.01,False,False,False
688228.SH,0.501,1.04,0.741,-1.95,0.638,1.128,0.79,-1.19,False,False,False
600736.SH,0.325,0.465,0.458,-0.28,0.894,0.789,0.751,-4.49,False,False,False
600359.SH,0.839,1.071,1.101,0.77,1.104,1.012,1.058,0.25,False,False,False
600742.SH,0.786,1.444,1.519,0.84,3.05,3.028,3.311,1.85,False,False,False
605398.SH,1.72,1.012,1.054,10.01,1.1,2.181,2.277,-1.29,True,False,False
601868.SH,0.975,1.124,1.152,1.6,1.548,1.673,1.738,0.79,False,False,False
603049.SH,0.733,0.756,0.746,-0.9,0.525,0.81,0.79,-1.29,False,False,False
603997.SH,0.532,0.511,0.491,0.7,0.723,0.667,0.628,-2.85,False,False,False
688722.SH,0.507,0.705,0.717,-1.44,1.29,1.518,1.458,-6.7,False,False,False
688339.SH,1.456,1.393,1.453,6.11,0.898,1.2,1.246,-3.98,True,False,False
601880.SH,1.125,1.25,1.29,2.37,1.106,1.769,1.856,1.73,False,False,False
688620.SH,0.837,0.771,0.78,0.24,1.493,1.149,1.134,-4.71,False,False,False
603895.SH,0.438,0.63,0.604,-1.08,1.589,1.122,1.002,-8.2,False,False,False
603809.SH,0.28,0.544,0.532,0.0,1.16,1.144,1.092,-3.32,False,False,False
600640.SH,0.306,0.516,0.503,-0.21,1.138,0.873,0.816,-5.22,False,False,False
600969.SH,0.956,1.233,1.16,3.0,1.35,1.324,1.25,0.78,False,False,False
688450.SH,3.242,2.524,2.69,6.97,2.381,4.149,4.582,1.31,True,False,False
600444.SH,0.527,0.91,0.95,-0.15,1.013,1.249,1.291,-1.71,False,False,False
600981.SH,0.466,0.557,0.559,0.88,1.688,1.382,1.329,-6.1,False,False,False
600546.SH,0.874,0.741,0.778,2.79,0.99,1.654,1.781,2.21,False,False,False
600129.SH,0.399,0.424,0.414,0.4,1.196,0.983,0.94,-2.21,False,False,False
600883.SH,0.558,1.032,1.03,0.11,1.333,0.978,0.956,-3.17,False,False,False
688526.SH,0.443,0.502,0.503,0.06,1.25,1.007,0.99,-2.63,False,False,False
603239.SH,0.723,0.642,0.613,-1.59,1.055,0.813,0.751,-2.71,False,False,False
688552.SH,0.379,0.643,0.602,-0.87,2.293,2.607,2.695,12.67,False,True,False
603656.SH,0.71,0.596,0.592,-0.98,2.005,1.604,1.525,-4.43,False,False,False
605100.SH,1.14,0.889,0.849,1.44,1.148,1.313,1.22,-4.09,False,False,False
603713.SH,1.077,1.235,1.335,-0.19,0.686,0.999,1.076,0.2,False,False,False
603308.SH,1.793,2.608,3.24,-4.19,0.839,1.752,2.037,-4.11,True,False,False
600084.SH,0.403,0.442,0.425,1.18,0.65,0.5,0.473,-2.62,False,False,False
603767.SH,0.644,0.58,0.554,-0.66,1.416,1.101,1.019,-3.6,False,False,False
688078.SH,0.481,0.563,0.566,0.07,1.229,1.277,1.225,-6.12,False,False,False
600477.SH,0.69,0.582,0.592,1.55,0.776,0.763,0.741,-5.6,False,False,False
688090.SH,0.861,0.761,0.818,3.82,0.795,0.484,0.521,-1.55,False,False,False
