time,price,band_gain_pct,true_gain_pct,flow_1min,volume_1min,price_change_1min,flow_5min,volume_5min,price_change_5min,flow_15min,volume_15min,price_change_15min
09:52:00,12.65,7.476635514018698,10.19163763066202,15019999.000000002,29533.0,-0.15785319652722632,36377275.0,182070.0,-0.315208825847117,218146723.0,888602.0,0.31720856463125235
09:52:03,12.66,7.561597281223455,10.2787456445993,16497190.000000002,30701.0,-0.1577287066246023,39751165.0,183320.0,-0.23640661938533775,218298758.0,888712.0,0.31695721077655253
09:52:06,12.63,7.306711979609186,10.01742160278746,14280564.000000002,30913.0,-0.23696682464454472,38510899.0,178696.0,-1.3281249999999996,213531202.0,886899.0,-0.07911392405063122
09:52:09,12.63,7.306711979609186,10.01742160278746,15314886.000000002,30430.0,-0.07911392405063122,19344179.0,164056.0,-1.3281249999999996,207112610.0,882155.0,0.07923930269414868
09:52:12,12.64,7.391673746813943,10.104529616724738,17954118.0,29118.0,0.0,19834611.0,153095.0,-1.250000000000001,214200778.0,877315.0,0.31746031746032477
09:52:15,12.63,7.306711979609186,10.01742160278746,17124327.0,29175.0,-0.07911392405063122,19004820.0,150211.0,-0.9411764705882292,216194647.0,875731.0,0.23809523809524713
09:52:18,12.61,7.136788445199659,9.843205574912883,15738488.0,29571.0,-0.1583531274742783,19919081.0,149506.0,-1.098039215686279,214808808.0,873819.0,0.15885623510722457
09:52:21,12.62,7.221750212404415,9.930313588850163,16588265.0,29342.0,0.07930214115780956,20199245.0,148613.0,-0.7861635220125898,217871362.0,871831.0,0.0
09:52:24,12.61,7.136788445199659,9.843205574912883,16849292.0,29135.0,-0.3162055335968452,20569515.0,148324.0,-0.7867820613690119,208824326.0,865146.0,-0.3949447077409219
09:52:27,12.61,7.136788445199659,9.843205574912883,12300352.000000002,25962.0,-0.1583531274742783,22859857.0,146945.0,-0.7867820613690119,197187254.0,856377.0,-0.7867820613690119
09:52:30,12.58,6.881903143585391,9.581881533101042,11496928.000000002,26605.0,-0.5533596837944686,20674711.0,147716.0,-0.9448818897637734,182454796.0,848242.0,-1.4106583072100292
09:52:33,12.58,6.881903143585391,9.581881533101042,10468483.000000002,26006.0,-0.5533596837944686,21599271.0,147202.0,-0.8668242710795857,179014700.0,845760.0,-0.7886435331230256
09:52:36,12.59,6.966864910790147,9.668989547038322,12593675.000000002,26503.0,-0.552922590837285,24780271.0,148058.0,-0.7097791798107245,184436692.0,844848.0,-0.552922590837285
09:52:39,12.58,6.881903143585391,9.581881533101042,9577529.000000002,26196.0,-1.1006289308176145,24272069.0,148467.0,-0.7886435331230256,186030052.0,843596.0,-0.15873015873015534
09:52:42,12.62,7.221750212404415,9.930313588850163,4117275.0,21944.0,-0.3946329913180798,30797871.0,152407.0,-0.4731861198738209,197851634.0,844564.0,0.07930214115780956
09:52:45,12.64,7.391673746813943,10.104529616724738,9207380.0,24299.0,-0.23677979479083947,34830031.0,154428.0,-0.3154574132492046,198789300.0,845300.0,-0.15797788309636315
09:52:48,12.64,7.391673746813943,10.104529616724738,9207380.0,26233.0,-0.3154574132492046,34830031.0,157002.0,-0.23677979479083947,195064728.0,846254.0,-0.0790513833992078
09:52:51,12.63,7.306711979609186,10.01742160278746,7381763.0,26939.0,-0.39432176656150575,34450430.0,157305.0,-0.1581027667984156,198725258.0,843362.0,0.0
09:52:54,12.66,7.561597281223455,10.2787456445993,10184687.0,28743.0,-0.1577287066246023,37978199.0,158946.0,-0.07892659826361316,205848905.0,842155.0,0.39651070578906195
09:52:57,12.63,7.306711979609186,10.01742160278746,7599326.0,30380.0,-0.39432176656150575,34471729.0,160266.0,-0.6294256490952012,206639241.0,841525.0,0.15860428231563323
09:53:00,12.63,7.306711979609186,10.01742160278746,7599326.0,30496.0,-0.1581027667984156,26116175.0,154245.0,-0.6294256490952012,206639241.0,840425.0,0.0
09:53:03,12.66,7.561597281223455,10.2787456445993,12325912.0,32914.0,0.0,30010391.0,155486.0,-0.5498821681068365,197773368.0,833398.0,0.6359300476947541
09:53:06,12.62,7.221750212404415,9.930313588850163,7817484.0,31148.0,-0.07917656373714617,21264586.0,150406.0,-0.4731861198738209,203429514.0,828899.0,0.5577689243027769
09:53:09,12.6,7.051826677994903,9.756097560975602,8284110.0,30780.0,-0.2375296912114104,22120326.0,149735.0,-0.7092198581560273,204517039.0,828030.0,0.3984063745019835
09:53:12,12.6,7.051826677994903,9.756097560975602,8284110.0,31138.0,-0.31645569620253894,20961729.0,149514.0,-0.39525691699605303,204517039.0,827335.0,0.23866348448686842
09:53:15,12.62,7.221750212404415,9.930313588850163,10170024.0,32633.0,-0.07917656373714617,24813065.0,150231.0,-0.4731861198738209,202989143.0,826112.0,0.3977724741447807
09:53:18,12.61,7.136788445199659,9.843205574912883,10075502.0,32709.0,0.0,22743748.0,150061.0,-0.473559589581693,202064830.0,823818.0,0.4780876494023802
09:53:21,12.62,7.221750212404415,9.930313588850163,12464631.0,32405.0,0.0,23975098.0,150676.0,-0.1582278481012765,205997290.0,822279.0,0.6379585326953754
09:53:24,12.62,7.221750212404415,9.930313588850163,12184467.0,32664.0,0.07930214115780956,25639786.0,149840.0,-0.07917656373714617,209075860.0,820305.0,0.7182761372705496
09:53:27,12.62,7.221750212404415,9.930313588850163,12489629.0,33621.0,0.07930214115780956,26671657.0,150222.0,-0.07917656373714617,211352561.0,819687.0,0.7182761372705496
09:53:30,12.64,7.391673746813943,10.104529616724738,13499565.0,33997.0,0.47694753577106913,27681593.0,149484.0,0.1584786053882833,212362497.0,819643.0,0.39714058776807554
09:53:33,12.63,7.306711979609186,10.01742160278746,8610648.0,37861.0,0.3974562798092266,21967966.0,154007.0,0.15860428231563323,184431840.0,808678.0,0.0
09:53:36,12.63,7.306711979609186,10.01742160278746,8610648.0,38983.0,0.31771247021446325,23380286.0,154223.0,0.15860428231563323,168140403.0,797115.0,0.6374501992031878
09:53:39,12.63,7.306711979609186,10.01742160278746,6485456.0,37998.0,0.3974562798092266,23380286.0,153477.0,0.15860428231563323,171069573.0,795484.0,0.3974562798092266
09:53:42,12.64,7.391673746813943,10.104529616724738,9142458.0,38023.0,0.1584786053882833,24727710.0,153987.0,0.31746031746032477,171210575.0,795591.0,-0.4724409448818797
09:53:45,12.64,7.391673746813943,10.104529616724738,2616656.0,33708.0,0.0,25915890.0,153900.0,0.31746031746032477,152174545.0,781458.0,-1.3270882123341134
09:53:48,12.65,7.476635514018698,10.19163763066202,-717224.0,31070.0,0.07911392405063122,26614170.0,153487.0,0.39682539682540247,121987915.0,757900.0,-0.7843137254901933
09:53:51,12.67,7.64655904842821,10.365853658536581,1113591.0000000002,28619.0,0.31670625494852844,28444985.0,154753.0,0.7154213036565967,131628105.0,753220.0,-0.6274509803921574
