日期,股票代码,竞价价格,昨收价格,成交量,成交额,时间戳
2026-02-13,300897.SZ,26.08,26.25,81,212600,2026-02-13T09:31:06.919015
2026-02-13,600851.SH,8.42,8.49,9468,7928600,2026-02-13T09:31:06.894273
2026-02-13,600215.SH,7.61,7.61,2656,2007500,2026-02-13T09:31:06.891237
2026-02-13,301111.SZ,22.81,22.83,1831,4183300,2026-02-13T09:31:06.920532
2026-02-13,688091.SH,53.69,53.78,344,1854100,2026-02-13T09:31:06.901830
2026-02-13,002896.SZ,82.26,82.53,928,7649100,2026-02-13T09:31:06.913325
2026-02-13,000009.SZ,9.450000000000001,9.5,3043,2879000,2026-02-13T09:31:06.905405
2026-02-13,300298.SZ,18.38,18.35,1658,3045300,2026-02-13T09:31:06.916970
2026-02-13,301182.SZ,50.13,50.66,1536,7752400,2026-02-13T09:31:06.921807
2026-02-13,688218.SH,22.13,22.13,219,483600,2026-02-13T09:31:06.901830
2026-02-13,002885.SZ,29.4,29.22,29089,85082400,2026-02-13T09:31:06.913325
2026-02-13,002682.SZ,7.04,6.96,5148,3602600,2026-02-13T09:31:06.913325
2026-02-13,301602.SZ,22.26,22.2,244,543800,2026-02-13T09:31:06.923334
2026-02-13,688538.SH,2.61,2.61,8629,2257700,2026-02-13T09:31:06.903348
2026-02-13,301668.SZ,52.5,52.91,376,1976000,2026-02-13T09:31:06.923334
2026-02-13,688133.SH,24.25,24.33,699,1695900,2026-02-13T09:31:06.901830
2026-02-13,600536.SH,45.26,45.3,3078,13931700,2026-02-13T09:31:06.892754
2026-02-13,300111.SZ,4.65,4.58,8955,4135400,2026-02-13T09:31:06.914830
2026-02-13,300762.SZ,39.94,39.86,11095,44264100,2026-02-13T09:31:06.919015
2026-02-13,601800.SH,8.08,8.07,4463,3603600,2026-02-13T09:31:06.895780
2026-02-13,300419.SZ,7.100000000000001,7.12,936,665500,2026-02-13T09:31:06.917482
2026-02-13,688090.SH,54.15,54.15,1922,10325400,2026-02-13T09:31:06.901830
2026-02-13,000889.SZ,3.68,3.65,6993,2568700,2026-02-13T09:31:06.907282
2026-02-13,600340.SH,1.64,1.61,118639,19334300,2026-02-13T09:31:06.891237
2026-02-13,000909.SZ,5.8,5.79,221,127800,2026-02-13T09:31:06.907282
2026-02-13,601788.SH,16.84,16.78,4024,6771100,2026-02-13T09:31:06.895780
2026-02-13,301687.SZ,57.38,57.57,532,3053500,2026-02-13T09:31:06.923334
2026-02-13,002109.SZ,4.25,4.25,5031,2145200,2026-02-13T09:31:06.908805
2026-02-13,300299.SZ,7.49,7.49,20515,15368200,2026-02-13T09:31:06.916970
2026-02-13,002151.SZ,43.18,43.1,4191,18099600,2026-02-13T09:31:06.910313
2026-02-13,002165.SZ,11.82,11.79,60103,70721000,2026-02-13T09:31:06.910313
2026-02-13,600184.SH,17.99,17.95,2208,3961000,2026-02-13T09:31:06.891237
2026-02-13,002753.SZ,7.63,7.65,1725,1317400,2026-02-13T09:31:06.913325
2026-02-13,600322.SH,2.43,2.43,8926,2168800,2026-02-13T09:31:06.891237
2026-02-13,300785.SZ,64.41,64.8,4539,28969700,2026-02-13T09:31:06.919015
2026-02-13,300515.SZ,20.4,20.52,514,1048300,2026-02-13T09:31:06.917482
2026-02-13,300472.SZ,7.71,7.72,371,286000,2026-02-13T09:31:06.917482
2026-02-13,603076.SH,25.88,25.95,1014,2620900,2026-02-13T09:31:06.897285
2026-02-13,603402.SH,148.51,148.19,371,5514000,2026-02-13T09:31:06.898793
2026-02-13,601236.SH,8.11,8.1,3371,2732000,2026-02-13T09:31:06.895780
2026-02-13,300007.SZ,55.17,55.35,2431,13375200,2026-02-13T09:31:06.914830
2026-02-13,300339.SZ,49.86,49.71,6138,30468900,2026-02-13T09:31:06.916970
2026-02-13,000551.SZ,15,14.99,1832,2741300,2026-02-13T09:31:06.906279
2026-02-13,301280.SZ,59.14,58.95,323,1906900,2026-02-13T09:31:06.921807
2026-02-13,603811.SH,11.76,11.77,784,923700,2026-02-13T09:31:06.898793
2026-02-13,001379.SZ,23.97,24.08,660,1580800,2026-02-13T09:31:06.908805
2026-02-13,003032.SZ,6.65,6.68,1373,913200,2026-02-13T09:31:06.914830
2026-02-13,000004.SZ,7.56,7.96,1223,924600,2026-02-13T09:31:06.905405
2026-02-13,000938.SZ,25.55,25.62,20891,53144900,2026-02-13T09:31:06.907282
2026-02-13,300082.SZ,9.82,9.76,2010,1963600,2026-02-13T09:31:06.914830
2026-02-13,601956.SH,7.37,7.39,1268,935100,2026-02-13T09:31:06.895780
2026-02-13,300583.SZ,14.94,14.93,630,944800,2026-02-13T09:31:06.917482
2026-02-13,002441.SZ,10.82,11.02,14456,15713200,2026-02-13T09:31:06.911820
2026-02-13,000937.SZ,5.53,5.6,11351,6311400,2026-02-13T09:31:06.907282
2026-02-13,600026.SH,17.9,18.73,50372,91471500,2026-02-13T09:31:06.889729
2026-02-13,603153.SH,17.04,17.08,1003,1708400,2026-02-13T09:31:06.897285
2026-02-13,603025.SH,17.25,17.4,2630,4547300,2026-02-13T09:31:06.895780
2026-02-13,002250.SZ,17.67,17.9,4262,7551200,2026-02-13T09:31:06.910313
2026-02-13,002835.SZ,17.44,17.44,570,993600,2026-02-13T09:31:06.913325
2026-02-13,600030.SH,27.87,27.87,22927,63903300,2026-02-13T09:31:06.891237
2026-02-13,300839.SZ,13.98,13.99,5286,7336600,2026-02-13T09:31:06.919015
2026-02-13,000565.SZ,8.43,8.42,2138,1794600,2026-02-13T09:31:06.907282
2026-02-13,300420.SZ,4.13,4.14,5001,2064500,2026-02-13T09:31:06.917482
2026-02-13,000880.SZ,36.68,37.03,8571,31293700,2026-02-13T09:31:06.907282
2026-02-13,300558.SZ,47.02,47.08,910,4288500,2026-02-13T09:31:06.917482
2026-02-13,300816.SZ,62.19,61.43,602,3708700,2026-02-13T09:31:06.919015
2026-02-13,605289.SH,80.39,81.8,4131,33447800,2026-02-13T09:31:06.900298
2026-02-13,600600.SH,61.67,61.64,1084,6689000,2026-02-13T09:31:06.892754
2026-02-13,605177.SH,21.68,21.53,775,1682000,2026-02-13T09:31:06.900298
2026-02-13,603303.SH,15.2,15.13,399,605600,2026-02-13T09:31:06.897285
2026-02-13,000650.SZ,5.88,5.89,3096,1820500,2026-02-13T09:31:06.907282
2026-02-13,301293.SZ,76.67,76.56,2049,15684400,2026-02-13T09:31:06.921807
2026-02-13,600373.SH,9.700000000000001,9.74,9045,8775000,2026-02-13T09:31:06.892754
2026-02-13,601229.SH,10.01,10,8228,8251400,2026-02-13T09:31:06.895780
2026-02-13,002696.SZ,7.45,7.39,4010,2987300,2026-02-13T09:31:06.913325
2026-02-13,002585.SZ,7.390000000000001,7.39,4188,3075700,2026-02-13T09:31:06.911820
2026-02-13,600728.SH,6.95,6.94,7994,5518300,2026-02-13T09:31:06.894273
2026-02-13,301261.SZ,89.86,90.97,664,5998500,2026-02-13T09:31:06.921807
2026-02-13,300434.SZ,10.61,10.64,1617,1719300,2026-02-13T09:31:06.917482
2026-02-13,605589.SH,31.69,32.02,5116,16271900,2026-02-13T09:31:06.900298
2026-02-13,688057.SH,12.67,12.69,240,304200,2026-02-13T09:31:06.901830
2026-02-13,600763.SH,47.75,47.81,2635,12615500,2026-02-13T09:31:06.894273
2026-02-13,600419.SH,9.94,9.81,4184,4163300,2026-02-13T09:31:06.892754
2026-02-13,000902.SZ,16.79,17,3428,5767700,2026-02-13T09:31:06.907282
2026-02-13,000593.SZ,14.13,13.97,10001,14019300,2026-02-13T09:31:06.907282
2026-02-13,002126.SZ,47.27,48.52,14445,68175300,2026-02-13T09:31:06.910313
2026-02-13,600319.SH,8.05,8.04,1015,813900,2026-02-13T09:31:06.891237
2026-02-13,688271.SH,126.91,127.22,672,8540800,2026-02-13T09:31:06.901830
2026-02-13,688193.SH,54.01,54.1,147,795500,2026-02-13T09:31:06.901830
2026-02-13,600249.SH,5.94,5.91,5690,3352300,2026-02-13T09:31:06.891237
2026-02-13,000723.SZ,4.82,4.86,34740,16822900,2026-02-13T09:31:06.907282
2026-02-13,002248.SZ,13.75,14.01,64179,88063000,2026-02-13T09:31:06.910313
2026-02-13,301236.SZ,47.71,47.78,8119,38551700,2026-02-13T09:31:06.921807
2026-02-13,300930.SZ,31.8,32.03,278,884100,2026-02-13T09:31:06.919015
2026-02-13,605077.SH,16.15,16.14,485,783200,2026-02-13T09:31:06.900298
2026-02-13,600073.SH,6.640000000000001,6.63,3304,2193300,2026-02-13T09:31:06.891237
2026-02-13,002739.SZ,12.25,12.2,48463,59424100,2026-02-13T09:31:06.913325
2026-02-13,000608.SZ,3.65,3.63,16469,6042500,2026-02-13T09:31:06.907282
2026-02-13,300808.SZ,34.36,34.45,686,2356000,2026-02-13T09:31:06.919015
2026-02-13,300543.SZ,11.27,11.26,812,914500,2026-02-13T09:31:06.917482
2026-02-13,002321.SZ,2.32,2.31,17264,3990600,2026-02-13T09:31:06.910313
2026-02-13,688267.SH,29.08,29.18,1599,4636600,2026-02-13T09:31:06.901830
2026-02-13,002721.SZ,3.33,3.31,16915,5600100,2026-02-13T09:31:06.913325
2026-02-13,688272.SH,31.72,32.06,170,542900,2026-02-13T09:31:06.901830
2026-02-13,002210.SZ,3.15,3.12,15280,4808500,2026-02-13T09:31:06.910313
2026-02-13,603260.SH,48.53,48.82,1062,5164400,2026-02-13T09:31:06.897285
2026-02-13,688726.SH,82.69,83.11,7591,62573800,2026-02-13T09:31:06.904884
2026-02-13,600409.SH,7.77,7.97,9440,7401500,2026-02-13T09:31:06.892754
2026-02-13,601886.SH,9.19,9.28,1104,1018800,2026-02-13T09:31:06.895780
2026-02-13,600925.SH,4.67,4.69,4763,2227200,2026-02-13T09:31:06.894273
2026-02-13,002865.SZ,93.39,93.7,6594,61449300,2026-02-13T09:31:06.913325
2026-02-13,601778.SH,4.52,4.55,70927,31880000,2026-02-13T09:31:06.895780
2026-02-13,000045.SZ,13.12,13,2010,2612200,2026-02-13T09:31:06.905405
2026-02-13,300276.SZ,8.700000000000001,8.66,5298,4593400,2026-02-13T09:31:06.916335
2026-02-13,300624.SZ,97.95,99.3,12925,126721900,2026-02-13T09:31:06.917482
2026-02-13,600151.SH,14.85,14.65,15669,23128300,2026-02-13T09:31:06.891237
2026-02-13,002123.SZ,12.27,12.19,8418,10300000,2026-02-13T09:31:06.910313
2026-02-13,000796.SZ,6.33,6.17,43833,27565600,2026-02-13T09:31:06.907282
2026-02-13,688037.SH,210.3,207.58,1283,26627800,2026-02-13T09:31:06.901830
2026-02-13,002496.SZ,1.83,1.82,6256,1139300,2026-02-13T09:31:06.911820
2026-02-13,000558.SZ,5.24,5.2,12044,6304800,2026-02-13T09:31:06.906279
2026-02-13,688697.SH,15.4,15.46,301,463200,2026-02-13T09:31:06.904884
2026-02-13,600499.SH,17.05,17.29,6384,10897400,2026-02-13T09:31:06.892754
2026-02-13,300497.SZ,16.06,16.13,3482,5584400,2026-02-13T09:31:06.917482
2026-02-13,002771.SZ,16.23,16.17,2875,4645900,2026-02-13T09:31:06.913325
2026-02-13,300636.SZ,8.55,8.55,1641,1404300,2026-02-13T09:31:06.917482
2026-02-13,600113.SH,57.68,57.69,840,4845700,2026-02-13T09:31:06.891237
2026-02-13,301500.SZ,19.7,19.86,7628,15016300,2026-02-13T09:31:06.923334
2026-02-13,603669.SH,4.64,4.61,914,424000,2026-02-13T09:31:06.898793
2026-02-13,002023.SZ,11.99,11.99,3204,3838200,2026-02-13T09:31:06.908805
2026-02-13,688352.SH,14.39,14.41,2438,3501900,2026-02-13T09:31:06.903348
2026-02-13,002196.SZ,17.46,17.35,15283,26442100,2026-02-13T09:31:06.910313
2026-02-13,688236.SH,22.27,22.12,1155,2566400,2026-02-13T09:31:06.901830
2026-02-13,600188.SH,17.07,17.51,28116,48079900,2026-02-13T09:31:06.891237
2026-02-13,301584.SZ,28.75,28.71,212,610500,2026-02-13T09:31:06.923334
2026-02-13,300317.SZ,4.4,4.42,15497,6817900,2026-02-13T09:31:06.916970
2026-02-13,603660.SH,10.2,10.11,2362,2395800,2026-02-13T09:31:06.898793
2026-02-13,688180.SH,34.64,34.6,1347,4669500,2026-02-13T09:31:06.901830
2026-02-13,301491.SZ,56.27,56.25,67,379700,2026-02-13T09:31:06.923334
2026-02-13,600103.SH,3.75,3.76,31786,11897700,2026-02-13T09:31:06.891237
2026-02-13,002129.SZ,10.78,10.76,69306,74317700,2026-02-13T09:31:06.910313
2026-02-13,002856.SZ,15.29,15.35,3371,5166100,2026-02-13T09:31:06.913325
2026-02-13,002461.SZ,9.43,9.41,2761,2610600,2026-02-13T09:31:06.911820
2026-02-13,301119.SZ,53.7,53.9,1130,6040000,2026-02-13T09:31:06.920532
2026-02-13,000089.SZ,7.25,7.24,2852,2070100,2026-02-13T09:31:06.905405
2026-02-13,301338.SZ,125.21,125.28,1110,13823500,2026-02-13T09:31:06.921807
2026-02-13,603588.SH,10.42,10.45,14865,15423100,2026-02-13T09:31:06.898793
2026-02-13,600690.SH,25.68,25.89,6874,17725600,2026-02-13T09:31:06.894273
2026-02-13,300141.SZ,15,15.14,4332,6514800,2026-02-13T09:31:06.914830
2026-02-13,300203.SZ,15.89,15.93,1156,1840800,2026-02-13T09:31:06.914830
2026-02-13,000995.SZ,16.09,15.99,23178,37645200,2026-02-13T09:31:06.908805
2026-02-13,605398.SH,32.8,32.58,3856,12685100,2026-02-13T09:31:06.900298
2026-02-13,000531.SZ,6.390000000000001,6.42,3247,2072300,2026-02-13T09:31:06.906279
2026-02-13,300462.SZ,12.47,12.38,517,638200,2026-02-13T09:31:06.917482
2026-02-13,000750.SZ,4.19,4.2,6531,2742400,2026-02-13T09:31:06.907282
2026-02-13,300763.SZ,77.98,78.62,2775,21687800,2026-02-13T09:31:06.919015
2026-02-13,002551.SZ,3.8,3.8,2253,856400,2026-02-13T09:31:06.911820
2026-02-13,301601.SZ,28.2,28.14,37,104200,2026-02-13T09:31:06.923334
2026-02-13,688281.SH,96.71000000000001,96.7,479,4606600,2026-02-13T09:31:06.901830
2026-02-13,605296.SH,27.73,27.69,159,441800,2026-02-13T09:31:06.900298
2026-02-13,600962.SH,21.94,21.83,328,717800,2026-02-13T09:31:06.894273
2026-02-13,300444.SZ,14.91,14.99,53535,80100300,2026-02-13T09:31:06.917482
2026-02-13,002891.SZ,48.54,48.45,351,1703400,2026-02-13T09:31:06.913325
2026-02-13,301055.SZ,21.68,21.56,1768,3832100,2026-02-13T09:31:06.920532
2026-02-13,301559.SZ,17.78,17.78,363,644500,2026-02-13T09:31:06.923334
2026-02-13,688181.SH,34.77,34.96,726,2499700,2026-02-13T09:31:06.901830
2026-02-13,600158.SH,9.68,9.69,7067,6852800,2026-02-13T09:31:06.891237
2026-02-13,002277.SZ,7.12,7.08,5932,4218800,2026-02-13T09:31:06.910313
2026-02-13,002822.SZ,3.59,3.6,1433,513700,2026-02-13T09:31:06.913325
2026-02-13,301222.SZ,33.51,33.55,522,1746600,2026-02-13T09:31:06.921807
2026-02-13,300413.SZ,26.76,26.89,11001,29444100,2026-02-13T09:31:06.917482
2026-02-13,301429.SZ,21.27,21.3,367,781200,2026-02-13T09:31:06.921807
2026-02-13,600032.SH,7.890000000000001,7.94,2577,2044600,2026-02-13T09:31:06.891237
2026-02-13,002438.SZ,19.38,19.49,13471,26253600,2026-02-13T09:31:06.911820
2026-02-13,000030.SZ,5.49,5.52,6237,3422000,2026-02-13T09:31:06.905405
2026-02-13,600751.SH,4.31,4.33,21580,9314900,2026-02-13T09:31:06.894273
2026-02-13,002363.SZ,8.96,8.93,1596,1425300,2026-02-13T09:31:06.910313
2026-02-13,600396.SH,3.13,3.14,1606,503500,2026-02-13T09:31:06.892754
2026-02-13,601618.SH,3.03,3.04,25323,7688900,2026-02-13T09:31:06.895780
2026-02-13,301197.SZ,21.5,21.37,757,1617800,2026-02-13T09:31:06.921807
2026-02-13,603006.SH,14.09,14.1,762,1071900,2026-02-13T09:31:06.895780
2026-02-13,601717.SH,24.8,25.11,3723,9284700,2026-02-13T09:31:06.895780
2026-02-13,300815.SZ,25.36,25.38,901,2283400,2026-02-13T09:31:06.919015
2026-02-13,688391.SH,32.87,32.94,246,809900,2026-02-13T09:31:06.903348
2026-02-13,300102.SZ,37.05,36.58,28997,107010000,2026-02-13T09:31:06.914830
2026-02-13,688235.SH,279.24,282.7,330,9269600,2026-02-13T09:31:06.901830
2026-02-13,603270.SH,27.34,27.48,570,1560200,2026-02-13T09:31:06.897285
2026-02-13,600879.SH,24.23,24.21,56985,137992600,2026-02-13T09:31:06.894273
2026-02-13,001326.SZ,61.87,61.93,539,3333400,2026-02-13T09:31:06.908805
2026-02-13,300340.SZ,12.14,12.07,1040,1258700,2026-02-13T09:31:06.916970
2026-02-13,600929.SH,6.12,6.13,6953,4248700,2026-02-13T09:31:06.894273
2026-02-13,301162.SZ,74.18,73.92,1506,11149800,2026-02-13T09:31:06.920532
2026-02-13,600825.SH,6.78,6.76,9235,6258700,2026-02-13T09:31:06.894273
2026-02-13,600688.SH,3.13,3.19,25843,8114200,2026-02-13T09:31:06.894273
2026-02-13,300212.SZ,13.34,13.25,6363,8454900,2026-02-13T09:31:06.914830
2026-02-13,601877.SH,31.21,31.64,8971,28058700,2026-02-13T09:31:06.895780
2026-02-13,000586.SZ,15.19,15.28,4293,6524900,2026-02-13T09:31:06.907282
2026-02-13,000762.SZ,26.67,27.13,13934,36939000,2026-02-13T09:31:06.907282
2026-02-13,000518.SZ,2.56,2.55,3993,1018100,2026-02-13T09:31:06.906279
2026-02-13,688380.SH,50.22,50.45,4598,23053400,2026-02-13T09:31:06.903348
2026-02-13,600267.SH,10.5,10.51,1220,1283400,2026-02-13T09:31:06.891237
2026-02-13,600815.SH,3.2,3.18,3048,970400,2026-02-13T09:31:06.894273
2026-02-13,002230.SZ,57.04,57.8,34787,198157400,2026-02-13T09:31:06.910313
2026-02-13,688386.SH,97.58,95.83,497,4839600,2026-02-13T09:31:06.903348
2026-02-13,002218.SZ,6.94,6.97,87769,60900500,2026-02-13T09:31:06.910313
2026-02-13,688729.SH,25.17,25.3,2189,5503700,2026-02-13T09:31:06.904884
2026-02-13,600159.SH,3.09,3.08,7560,2331400,2026-02-13T09:31:06.891237
2026-02-13,600421.SH,7.71,7.75,1738,1340000,2026-02-13T09:31:06.892754
2026-02-13,300258.SZ,16.45,16.11,50581,81505900,2026-02-13T09:31:06.916335
2026-02-13,002406.SZ,8.14,8.13,4851,3945800,2026-02-13T09:31:06.911820
2026-02-13,001220.SZ,44.03,43.88,813,3580000,2026-02-13T09:31:06.908805
2026-02-13,301290.SZ,29.31,29.43,916,2688200,2026-02-13T09:31:06.921807
2026-02-13,002307.SZ,4.97,4.96,7670,3809500,2026-02-13T09:31:06.910313
2026-02-13,601609.SH,11.42,11.64,16055,18400300,2026-02-13T09:31:06.895780
2026-02-13,000790.SZ,4.03,4.01,6671,2683300,2026-02-13T09:31:06.907282
2026-02-13,600674.SH,13.96,14.01,2863,4005000,2026-02-13T09:31:06.892754
2026-02-13,002419.SZ,5.71,5.67,6060,3449900,2026-02-13T09:31:06.911820
2026-02-13,301153.SZ,23.74,23.57,818,1938400,2026-02-13T09:31:06.920532
2026-02-13,300798.SZ,9.63,9.64,18545,17810300,2026-02-13T09:31:06.919015
2026-02-13,688686.SH,119.36,119.4,209,2493200,2026-02-13T09:31:06.904884
2026-02-13,688595.SH,39.62,39.67,1139,4504300,2026-02-13T09:31:06.903348
2026-02-13,603069.SH,22.56,22.19,4380,9911700,2026-02-13T09:31:06.897285
2026-02-13,688728.SH,15.56,15.66,2960,4626100,2026-02-13T09:31:06.904884
2026-02-13,600570.SH,30.7,30.74,8860,27140700,2026-02-13T09:31:06.892754
2026-02-13,002567.SZ,4.33,4.33,3803,1646900,2026-02-13T09:31:06.911820
2026-02-13,000546.SZ,5.77,5.76,5788,3328900,2026-02-13T09:31:06.906279
2026-02-13,300866.SZ,99.67,100.73,703,7037300,2026-02-13T09:31:06.919015
2026-02-13,300500.SZ,12.83,12.79,1551,1982400,2026-02-13T09:31:06.917482
2026-02-13,603755.SH,33.48,33.4,249,829600,2026-02-13T09:31:06.898793
2026-02-13,002418.SZ,4.77,4.81,34670,16500500,2026-02-13T09:31:06.911820
2026-02-13,603529.SH,29.4,29.51,768,2263800,2026-02-13T09:31:06.898793
2026-02-13,600157.SH,1.65,1.66,155939,25844300,2026-02-13T09:31:06.891237
2026-02-13,600021.SH,20.21,20.4,9507,19329800,2026-02-13T09:31:06.889729
2026-02-13,000570.SZ,5.98,5.99,3338,1993100,2026-02-13T09:31:06.907282
2026-02-13,601872.SH,12.85,13.22,101812,133471100,2026-02-13T09:31:06.895780
2026-02-13,300236.SZ,78.9,78.8,2027,15890000,2026-02-13T09:31:06.916335
2026-02-13,300096.SZ,7.94,7.84,1476,1173900,2026-02-13T09:31:06.914830
2026-02-13,688141.SH,52.5,50.4,4635,23892800,2026-02-13T09:31:06.901830
2026-02-13,603967.SH,12.84,12.82,630,808800,2026-02-13T09:31:06.900298
2026-02-13,000751.SZ,5.69,5.68,51958,29351200,2026-02-13T09:31:06.907282
2026-02-13,301107.SZ,30.71,30.77,371,1137800,2026-02-13T09:31:06.920532
2026-02-13,002171.SZ,12.93,12.97,13118,16908400,2026-02-13T09:31:06.910313
2026-02-13,603757.SH,44.46,44.45,32037,143539700,2026-02-13T09:31:06.898793
2026-02-13,300964.SZ,58.7,58.57,343,2010300,2026-02-13T09:31:06.920532
2026-02-13,688573.SH,23.17,23.1,466,1079500,2026-02-13T09:31:06.903348
2026-02-13,603999.SH,7.9,7.98,23590,19006100,2026-02-13T09:31:06.900298
2026-02-13,002468.SZ,12.83,12.98,3545,4573900,2026-02-13T09:31:06.911820
2026-02-13,300302.SZ,18.94,18.79,4647,8743500,2026-02-13T09:31:06.916970
2026-02-13,000619.SZ,6.5,6.49,2204,1433600,2026-02-13T09:31:06.907282
2026-02-13,688568.SH,66.11,66.42,3426,22698100,2026-02-13T09:31:06.903348
2026-02-13,600162.SH,1.9,1.89,7141,1350100,2026-02-13T09:31:06.891237
2026-02-13,300960.SZ,27.73,27.72,406,1126200,2026-02-13T09:31:06.920532
2026-02-13,601179.SH,14.64,14.85,81505,119215100,2026-02-13T09:31:06.895780
2026-02-13,603381.SH,31.72,31.24,8510,26695200,2026-02-13T09:31:06.897285
2026-02-13,600403.SH,6.87,7,9392,6516800,2026-02-13T09:31:06.892754
2026-02-13,000703.SZ,12.92,13.2,8319,10771300,2026-02-13T09:31:06.907282
2026-02-13,605108.SH,19.6,19.42,1408,2749900,2026-02-13T09:31:06.900298
2026-02-13,000582.SZ,10.26,10.34,19708,20371500,2026-02-13T09:31:06.907282
2026-02-13,300699.SZ,39.32,39.62,4425,17447700,2026-02-13T09:31:06.919015
2026-02-13,300433.SZ,34.43,34.77,24973,85957300,2026-02-13T09:31:06.917482
2026-02-13,301167.SZ,18.39,18.43,571,1050100,2026-02-13T09:31:06.920532
2026-02-13,600617.SH,3.04,3.05,5206,1590200,2026-02-13T09:31:06.892754
2026-02-13,002119.SZ,23.02,22.97,8377,19197800,2026-02-13T09:31:06.910313
2026-02-13,002489.SZ,3.7,3.7,7981,2955400,2026-02-13T09:31:06.911820
2026-02-13,300259.SZ,4.77,4.75,4683,2225500,2026-02-13T09:31:06.916335
2026-02-13,600887.SH,26.55,26.61,14130,37652800,2026-02-13T09:31:06.894273
2026-02-13,001231.SZ,25.15,25.44,1085,2736200,2026-02-13T09:31:06.908805
2026-02-13,002808.SZ,4.7,4.66,1199,564900,2026-02-13T09:31:06.913325
2026-02-13,688028.SH,86.4,88.06,926,8057600,2026-02-13T09:31:06.900298
2026-02-13,000411.SZ,12.17,12.15,1379,1679900,2026-02-13T09:31:06.906279
2026-02-13,600446.SH,15.17,15.12,3102,4689500,2026-02-13T09:31:06.892754
2026-02-13,000655.SZ,10.25,10.39,14974,15448700,2026-02-13T09:31:06.907282
2026-02-13,300853.SZ,22.1,22.06,555,1225400,2026-02-13T09:31:06.919015
2026-02-13,300293.SZ,20.35,20.31,618,1253400,2026-02-13T09:31:06.916970
2026-02-13,603021.SH,6.15,6.11,1730,1053300,2026-02-13T09:31:06.895780
2026-02-13,002025.SZ,51.59,51.71,2332,12032000,2026-02-13T09:31:06.908805
2026-02-13,002637.SZ,13.8,13.87,2963,4106700,2026-02-13T09:31:06.911820
2026-02-13,600586.SH,6.81,6.9,41810,28570700,2026-02-13T09:31:06.892754
2026-02-13,301309.SZ,30.64,30.78,290,889400,2026-02-13T09:31:06.921807
2026-02-13,300502.SZ,360.15,365.76,17328,625836200,2026-02-13T09:31:06.917482
2026-02-13,600557.SH,14.58,14.57,964,1406000,2026-02-13T09:31:06.892754
2026-02-13,000702.SZ,7.04,6.98,3171,2221900,2026-02-13T09:31:06.907282
2026-02-13,300547.SZ,36.86,36.31,8217,30130200,2026-02-13T09:31:06.917482
2026-02-13,601360.SH,13.05,13.12,75152,97454100,2026-02-13T09:31:06.895780
2026-02-13,300551.SZ,18.16,18.03,5860,10712500,2026-02-13T09:31:06.917482
2026-02-13,301299.SZ,62.98,63.57,790,4972000,2026-02-13T09:31:06.921807
2026-02-13,603439.SH,12.01,11.98,255,306000,2026-02-13T09:31:06.898793
2026-02-13,300344.SZ,2.15,2.34,70522,15148700,2026-02-13T09:31:06.916970
2026-02-13,301152.SZ,29.66,29.69,635,1882100,2026-02-13T09:31:06.920532
2026-02-13,301329.SZ,24.52,24.48,1060,2590900,2026-02-13T09:31:06.921807
2026-02-13,300037.SZ,56.41,56.15,6381,35805700,2026-02-13T09:31:06.914830
2026-02-13,002252.SZ,6.27,6.28,2659,1669100,2026-02-13T09:31:06.910313
2026-02-13,300100.SZ,35.41,35.41,1522,5384300,2026-02-13T09:31:06.914830
2026-02-13,688717.SH,97.01,99.47,388,3820000,2026-02-13T09:31:06.904884
2026-02-13,000905.SZ,12.25,12.23,3700,4522500,2026-02-13T09:31:06.907282
2026-02-13,600011.SH,6.94,6.97,21491,14946800,2026-02-13T09:31:06.889729
2026-02-13,002124.SZ,2.48,2.48,4286,1059600,2026-02-13T09:31:06.910313
2026-02-13,300737.SZ,7.100000000000001,7.1,7402,5274800,2026-02-13T09:31:06.919015
2026-02-13,600986.SH,13.13,13.36,150261,196665900,2026-02-13T09:31:06.894273
2026-02-13,301056.SZ,16.29,16.24,1381,2242600,2026-02-13T09:31:06.920532
2026-02-13,300534.SZ,10.13,10.1,4301,4351900,2026-02-13T09:31:06.917482
2026-02-13,002237.SZ,17.12,17.26,30367,51748000,2026-02-13T09:31:06.910313
2026-02-13,300457.SZ,27.98,27.85,4302,12030300,2026-02-13T09:31:06.917482
2026-02-13,603135.SH,11.81,11.72,1156,1358600,2026-02-13T09:31:06.897285
2026-02-13,688577.SH,73.61,74.87,543,4015600,2026-02-13T09:31:06.903348
2026-02-13,605122.SH,13.88,13.89,651,904300,2026-02-13T09:31:06.900298
2026-02-13,600839.SH,9.75,9.75,20596,20032000,2026-02-13T09:31:06.894273
2026-02-13,600051.SH,8.040000000000001,7.98,2501,2007000,2026-02-13T09:31:06.891237
2026-02-13,603007.SH,6.2,6.32,8797,5474500,2026-02-13T09:31:06.895780
2026-02-13,000952.SZ,8.14,7.95,8007,6430000,2026-02-13T09:31:06.908805
2026-02-13,002487.SZ,61.75,62.34,1416,8762800,2026-02-13T09:31:06.911820
2026-02-13,300353.SZ,24.04,24.28,5145,12348200,2026-02-13T09:31:06.916970
2026-02-13,000498.SZ,6.22,6.23,3386,2105300,2026-02-13T09:31:06.906279
2026-02-13,301596.SZ,74.05,74.32,127,943400,2026-02-13T09:31:06.923334
2026-02-13,603385.SH,7.28,7.28,1303,950900,2026-02-13T09:31:06.898793
